No.	NAME	X1A	X2A	X3A	X4A	X5A	X3v	X5v	X0Av	X2Av	X4Av	X4sol
141	Cephalosporin C	0.456177263050987	0.296366163004806	0.177522151183221	0.108362947764657	0.0701730972227249	5.64356602035283	2.97292037445313	0.563789338458682	0.186935048600491	0.0638908101621723	7.85147887642836
142	Imipenem	0.45167950786633	0.286272442278497	0.160351900544043	0.104164291580214	0.0636638219113037	4.71941892283673	2.61374336487679	0.594952753751293	0.201553283072049	0.0641012406261774	6.79920623014558
143	Cefacetrile	0.452594990121028	0.294815282531448	0.167266288128603	0.10645838584906	0.0677348631550635	4.57881659545485	2.66256219334615	0.557147776941693	0.173558738456227	0.0585254341213831	7.30375337043392
144	Nocardicin B	0.450428946271794	0.293927764528053	0.185978303405866	0.11867111081057	0.0756504749989419	5.65111502002945	2.16201344819026	0.529394391249531	0.153398259032176	0.0428532335538272	9.49368886484559
145	Cefuroxime	0.446627193887067	0.286459615705053	0.167886061182756	0.107750517634458	0.0698875427775939	5.40052406527474	2.92278739856498	0.542523784350297	0.156801768314913	0.0512158700490878	9.53629163024699
146	Aztreonam	0.439749769247162	0.300244410541033	0.179714215964051	0.115818940129957	0.0692711708275308	5.33151698402334	1.73925472270623	0.582355367672971	0.183585444261275	0.0541680037217028	8.79008959130564
147	Cefaclor	0.438984282996959	0.279220279010429	0.17147869719346	0.109164616360424	0.0701411750614888	5.59783788431291	2.99501838499601	0.575492518092218	0.1808649271368	0.0601174096006456	8.72024431742591
148	Aztreonam	0.439749769247162	0.300244410541033	0.179714215964051	0.115818940129957	0.0692711708275308	5.33151698402334	1.73925472270623	0.582355367672971	0.183585444261275	0.0541680037217028	8.79008959130564
149	LY097964	0.440908678946395	0.280097497445213	0.16651204853342	0.108117497984686	0.0699366155753824	5.89193881423518	3.07436019294661	0.589176770080492	0.181748952633237	0.0581578018200407	9.66664334213622
150	LY097964	0.440908678946395	0.280097497445213	0.16651204853342	0.108117497984686	0.0699366155753824	5.89193881423518	3.07436019294661	0.589176770080492	0.181748952633237	0.0581578018200407	9.66664334213622
151	Ceftazidime	0.437272704638642	0.286437508569213	0.175867661388216	0.108268259787163	0.0688661666731374	7.61201444715492	3.95756096516	0.572936943586501	0.180170063620811	0.0557768738148655	12.0945207513065
152	Nocardicin B	0.450428946271794	0.293927764528053	0.185978303405866	0.11867111081057	0.0756504749989419	5.65111502002945	2.16201344819026	0.529394391249531	0.153398259032176	0.0428532335538272	9.49368886484559
153	Cefacetrile	0.452594990121028	0.294815282531448	0.167266288128603	0.10645838584906	0.0677348631550635	4.57881659545485	2.66256219334615	0.557147776941693	0.173558738456227	0.0585254341213831	7.30375337043392
154	Aztreonam	0.439749769247162	0.300244410541033	0.179714215964051	0.115818940129957	0.0692711708275308	5.33151698402334	1.73925472270623	0.582355367672971	0.183585444261275	0.0541680037217028	8.79008959130564
155	BL-S217	0.44431499042668	0.294052099962506	0.174537741442761	0.108550193406572	0.0726230551998362	6.74214038976609	3.88253509723411	0.600045904217554	0.198104295076529	0.066531896614328	9.53018882280063
156	Ceftazidime	0.437272704638642	0.286437508569213	0.175867661388216	0.108268259787163	0.0688661666731374	7.61201444715492	3.95756096516	0.572936943586501	0.180170063620811	0.0557768738148655	12.0945207513065
157	Cefuroxime	0.446627193887067	0.286459615705053	0.167886061182756	0.107750517634458	0.0698875427775939	5.40052406527474	2.92278739856498	0.542523784350297	0.156801768314913	0.0512158700490878	9.53629163024699
158	Cephaloglycin	0.443581273601276	0.287543337044103	0.172515397537268	0.107743380093612	0.0703337658900593	5.76163209500427	3.16721039343994	0.560768942046422	0.171989196913058	0.0569339099419749	8.99700372651118
159	Cefaclor	0.438984282996959	0.279220279010429	0.17147869719346	0.109164616360424	0.0701411750614888	5.59783788431291	2.99501838499601	0.575492518092218	0.1808649271368	0.0601174096006456	8.72024431742591
160	Cephaloglycin	0.443581273601276	0.287543337044103	0.172515397537268	0.107743380093612	0.0703337658900593	5.76163209500427	3.16721039343994	0.560768942046422	0.171989196913058	0.0569339099419749	8.99700372651118
161	Cyclacillin	0.426886255564781	0.276953053877467	0.162456357299249	0.103023760907835	0.0643914577149446	7.01940562778865	4.02292031264217	0.632271848904086	0.235183952426139	0.0757402978324249	8.55820792836995
162	Cephaloridine	0.436829480505103	0.281585685724385	0.170032926171289	0.110246440653429	0.0703620165498537	6.9411533313148	3.73742896906734	0.585508418504995	0.198559327187103	0.0668097895549552	10.4671658592916
163	Cefacetrile	0.452594990121028	0.294815282531448	0.167266288128603	0.10645838584906	0.0677348631550635	4.57881659545485	2.66256219334615	0.557147776941693	0.173558738456227	0.0585254341213831	7.30375337043392
164	Cephaloridine	0.436829480505103	0.281585685724385	0.170032926171289	0.110246440653429	0.0703620165498537	6.9411533313148	3.73742896906734	0.585508418504995	0.198559327187103	0.0668097895549552	10.4671658592916
165	Nocardicin B	0.450428946271794	0.293927764528053	0.185978303405866	0.11867111081057	0.0756504749989419	5.65111502002945	2.16201344819026	0.529394391249531	0.153398259032176	0.0428532335538272	9.49368886484559
166	SCE-796	0.439064429098685	0.28392621120073	0.169219297028377	0.111043371395815	0.0697997579971781	7.1488316715507	3.96964926610414	0.539682740773359	0.165685148198076	0.0542503757741277	11.8963007691262
167	Cephalosporin C	0.456177263050987	0.296366163004806	0.177522151183221	0.108362947764657	0.0701730972227249	5.64356602035283	2.97292037445313	0.563789338458682	0.186935048600491	0.0638908101621723	7.85147887642836
168	Cefacetrile	0.452594990121028	0.294815282531448	0.167266288128603	0.10645838584906	0.0677348631550635	4.57881659545485	2.66256219334615	0.557147776941693	0.173558738456227	0.0585254341213831	7.30375337043392
169	Cefuroxime	0.446627193887067	0.286459615705053	0.167886061182756	0.107750517634458	0.0698875427775939	5.40052406527474	2.92278739856498	0.542523784350297	0.156801768314913	0.0512158700490878	9.53629163024699
170	Cyclacillin	0.426886255564781	0.276953053877467	0.162456357299249	0.103023760907835	0.0643914577149446	7.01940562778865	4.02292031264217	0.632271848904086	0.235183952426139	0.0757402978324249	8.55820792836995
171	Cephaloridine	0.436829480505103	0.281585685724385	0.170032926171289	0.110246440653429	0.0703620165498537	6.9411533313148	3.73742896906734	0.585508418504995	0.198559327187103	0.0668097895549552	10.4671658592916
172	Cefuroxime	0.446627193887067	0.286459615705053	0.167886061182756	0.107750517634458	0.0698875427775939	5.40052406527474	2.92278739856498	0.542523784350297	0.156801768314913	0.0512158700490878	9.53629163024699
173	Cefotaxime	0.444977808144263	0.287782397516387	0.16788240116634	0.106921559534315	0.0701420694619911	6.14541699277805	3.30379998517485	0.578073312806902	0.175112763501263	0.0562025533489013	10.3719639520625
174	Aztreonam	0.439749769247162	0.300244410541033	0.179714215964051	0.115818940129957	0.0692711708275308	5.33151698402334	1.73925472270623	0.582355367672971	0.183585444261275	0.0541680037217028	8.79008959130564
175	Ceftazidime	0.437272704638642	0.286437508569213	0.175867661388216	0.108268259787163	0.0688661666731374	7.61201444715492	3.95756096516	0.572936943586501	0.180170063620811	0.0557768738148655	12.0945207513065
176	Moxalactam	0.438489671286723	0.275627187175808	0.166263906903343	0.107914121181897	0.0664087212940258	6.6962794771945	3.02753173497151	0.541437786408439	0.148936313266796	0.042319173082658	12.4906312432316
177	Ceftriaxone	0.438879486110978	0.280832969550728	0.171748670406955	0.108930900270421	0.0709066664182411	8.03167927848668	4.47964925369371	0.579711659362845	0.176874507635518	0.0609105139798409	13.4077235754273
178	Cefuroxime	0.446627193887067	0.286459615705053	0.167886061182756	0.107750517634458	0.0698875427775939	5.40052406527474	2.92278739856498	0.542523784350297	0.156801768314913	0.0512158700490878	9.53629163024699
179	Cyclacillin	0.426886255564781	0.276953053877467	0.162456357299249	0.103023760907835	0.0643914577149446	7.01940562778865	4.02292031264217	0.632271848904086	0.235183952426139	0.0757402978324249	8.55820792836995
180	Ofloxacin	0.426893719072749	0.271284707735669	0.163825136666927	0.0997073121902043	0.0616532420703946	5.45354636825706	3.06624722069573	0.566155230426969	0.16624448854722	0.0430952932410904	8.5125693620517
181	Ceftizoxime	0.442028126221338	0.280686442127835	0.168335960405987	0.108721384768013	0.0721072559795165	5.35403271553387	2.79240063884455	0.575837851651296	0.178951846889962	0.0576394206553423	9.14849250619428
182	SCE-796	0.439064429098685	0.28392621120073	0.169219297028377	0.111043371395815	0.0697997579971781	7.1488316715507	3.96964926610414	0.539682740773359	0.165685148198076	0.0542503757741277	11.8963007691262
183	Penicillin N	0.442330207806725	0.295256852687828	0.169242267883074	0.104371924162324	0.0649304863451234	5.97243649902624	3.1936145088052	0.60381674979515	0.22309152076946	0.0715984659012992	7.71727652848674
184	Ceftazidime	0.437272704638642	0.286437508569213	0.175867661388216	0.108268259787163	0.0688661666731374	7.61201444715492	3.95756096516	0.572936943586501	0.180170063620811	0.0557768738148655	12.0945207513065
185	Cefazolin	0.435486273305486	0.282861564887072	0.170810809706124	0.110574628276288	0.0709997786198933	7.52224763937337	4.52646749427904	0.595200354420821	0.208109336672718	0.0735460288813026	11.6237168185407
186	Ofloxacin	0.426893719072749	0.271284707735669	0.163825136666927	0.0997073121902043	0.0616532420703946	5.45354636825706	3.06624722069573	0.566155230426969	0.16624448854722	0.0430952932410904	8.5125693620517
187	Cefotaxime	0.444977808144263	0.287782397516387	0.16788240116634	0.106921559534315	0.0701420694619911	6.14541699277805	3.30379998517485	0.578073312806902	0.175112763501263	0.0562025533489013	10.3719639520625
188	Cefmetazole	0.448481508825259	0.277581032369011	0.168136815118996	0.106790172153963	0.0666309997010304	7.56984551024351	4.18532207785728	0.609141707199167	0.197252522191169	0.0671570076267874	11.3630379960171
189	Cefuroxime	0.446627193887067	0.286459615705053	0.167886061182756	0.107750517634458	0.0698875427775939	5.40052406527474	2.92278739856498	0.542523784350297	0.156801768314913	0.0512158700490878	9.53629163024699
190	Cefazolin	0.435486273305486	0.282861564887072	0.170810809706124	0.110574628276288	0.0709997786198933	7.52224763937337	4.52646749427904	0.595200354420821	0.208109336672718	0.0735460288813026	11.6237168185407
191	SCE-796	0.439064429098685	0.28392621120073	0.169219297028377	0.111043371395815	0.0697997579971781	7.1488316715507	3.96964926610414	0.539682740773359	0.165685148198076	0.0542503757741277	11.8963007691262
192	Cephalosporin C	0.456177263050987	0.296366163004806	0.177522151183221	0.108362947764657	0.0701730972227249	5.64356602035283	2.97292037445313	0.563789338458682	0.186935048600491	0.0638908101621723	7.85147887642836
193	Ceftriaxone	0.438879486110978	0.280832969550728	0.171748670406955	0.108930900270421	0.0709066664182411	8.03167927848668	4.47964925369371	0.579711659362845	0.176874507635518	0.0609105139798409	13.4077235754273
194	Nocardicin B	0.450428946271794	0.293927764528053	0.185978303405866	0.11867111081057	0.0756504749989419	5.65111502002945	2.16201344819026	0.529394391249531	0.153398259032176	0.0428532335538272	9.49368886484559
195	Ceftriaxone	0.438879486110978	0.280832969550728	0.171748670406955	0.108930900270421	0.0709066664182411	8.03167927848668	4.47964925369371	0.579711659362845	0.176874507635518	0.0609105139798409	13.4077235754273
196	Aztreonam	0.439749769247162	0.300244410541033	0.179714215964051	0.115818940129957	0.0692711708275308	5.33151698402334	1.73925472270623	0.582355367672971	0.183585444261275	0.0541680037217028	8.79008959130564
197	Imipenem	0.45167950786633	0.286272442278497	0.160351900544043	0.104164291580214	0.0636638219113037	4.71941892283673	2.61374336487679	0.594952753751293	0.201553283072049	0.0641012406261774	6.79920623014558
198	Penicillin N	0.442330207806725	0.295256852687828	0.169242267883074	0.104371924162324	0.0649304863451234	5.97243649902624	3.1936145088052	0.60381674979515	0.22309152076946	0.0715984659012992	7.71727652848674
199	Ceftriaxone	0.438879486110978	0.280832969550728	0.171748670406955	0.108930900270421	0.0709066664182411	8.03167927848668	4.47964925369371	0.579711659362845	0.176874507635518	0.0609105139798409	13.4077235754273
200	Cephaloglycin	0.443581273601276	0.287543337044103	0.172515397537268	0.107743380093612	0.0703337658900593	5.76163209500427	3.16721039343994	0.560768942046422	0.171989196913058	0.0569339099419749	8.99700372651118
201	LY097964	0.440908678946395	0.280097497445213	0.16651204853342	0.108117497984686	0.0699366155753824	5.89193881423518	3.07436019294661	0.589176770080492	0.181748952633237	0.0581578018200407	9.66664334213622
202	Cefacetrile	0.452594990121028	0.294815282531448	0.167266288128603	0.10645838584906	0.0677348631550635	4.57881659545485	2.66256219334615	0.557147776941693	0.173558738456227	0.0585254341213831	7.30375337043392
203	Ampicillin	0.432187999620085	0.27992187359319	0.164705364964669	0.104651774740576	0.0660838999619449	5.96644537271	3.32124737197701	0.585340437632859	0.20523797203797	0.0636378262332338	8.78170471290063
204	Ceftriaxone	0.438879486110978	0.280832969550728	0.171748670406955	0.108930900270421	0.0709066664182411	8.03167927848668	4.47964925369371	0.579711659362845	0.176874507635518	0.0609105139798409	13.4077235754273
205	Cyclacillin	0.426886255564781	0.276953053877467	0.162456357299249	0.103023760907835	0.0643914577149446	7.01940562778865	4.02292031264217	0.632271848904086	0.235183952426139	0.0757402978324249	8.55820792836995
206	Cefoperazone	0.437711391842614	0.277230514173411	0.174872984953003	0.111175845391126	0.070106037883668	9.61658536330341	5.06894100515626	0.566628148018986	0.169411595408948	0.0572932513556714	15.4661314742191
207	Cefazolin	0.435486273305486	0.282861564887072	0.170810809706124	0.110574628276288	0.0709997786198933	7.52224763937337	4.52646749427904	0.595200354420821	0.208109336672718	0.0735460288813026	11.6237168185407
208	Cefacetrile	0.452594990121028	0.294815282531448	0.167266288128603	0.10645838584906	0.0677348631550635	4.57881659545485	2.66256219334615	0.557147776941693	0.173558738456227	0.0585254341213831	7.30375337043392
209	Cephalosporin C	0.456177263050987	0.296366163004806	0.177522151183221	0.108362947764657	0.0701730972227249	5.64356602035283	2.97292037445313	0.563789338458682	0.186935048600491	0.0638908101621723	7.85147887642836
210	SCE-796	0.439064429098685	0.28392621120073	0.169219297028377	0.111043371395815	0.0697997579971781	7.1488316715507	3.96964926610414	0.539682740773359	0.165685148198076	0.0542503757741277	11.8963007691262
211	Ceftizoxime	0.442028126221338	0.280686442127835	0.168335960405987	0.108721384768013	0.0721072559795165	5.35403271553387	2.79240063884455	0.575837851651296	0.178951846889962	0.0576394206553423	9.14849250619428
212	Cefotaxime	0.444977808144263	0.287782397516387	0.16788240116634	0.106921559534315	0.0701420694619911	6.14541699277805	3.30379998517485	0.578073312806902	0.175112763501263	0.0562025533489013	10.3719639520625
213	Ofloxacin	0.426893719072749	0.271284707735669	0.163825136666927	0.0997073121902043	0.0616532420703946	5.45354636825706	3.06624722069573	0.566155230426969	0.16624448854722	0.0430952932410904	8.5125693620517
214	Cefamandole	0.437644642738521	0.278342527390623	0.174094887612042	0.110489504290743	0.070806645718854	7.28810573118541	4.06599835411108	0.573177302453995	0.180742540051487	0.0637728826539379	11.2929135190141
215	Cefazolin	0.435486273305486	0.282861564887072	0.170810809706124	0.110574628276288	0.0709997786198933	7.52224763937337	4.52646749427904	0.595200354420821	0.208109336672718	0.0735460288813026	11.6237168185407
216	Imipenem	0.45167950786633	0.286272442278497	0.160351900544043	0.104164291580214	0.0636638219113037	4.71941892283673	2.61374336487679	0.594952753751293	0.201553283072049	0.0641012406261774	6.79920623014558
217	LY097964	0.440908678946395	0.280097497445213	0.16651204853342	0.108117497984686	0.0699366155753824	5.89193881423518	3.07436019294661	0.589176770080492	0.181748952633237	0.0581578018200407	9.66664334213622
218	Aztreonam	0.439749769247162	0.300244410541033	0.179714215964051	0.115818940129957	0.0692711708275308	5.33151698402334	1.73925472270623	0.582355367672971	0.183585444261275	0.0541680037217028	8.79008959130564
219	Cephalothin	0.442139923325347	0.290530729650763	0.168980295908541	0.108284205788595	0.0695796390548113	6.13047894866672	3.17160942392723	0.589383882812287	0.19636229749186	0.0664031282610925	9.23862599590388
220	Cefazolin	0.435486273305486	0.282861564887072	0.170810809706124	0.110574628276288	0.0709997786198933	7.52224763937337	4.52646749427904	0.595200354420821	0.208109336672718	0.0735460288813026	11.6237168185407
221	Aztreonam	0.439749769247162	0.300244410541033	0.179714215964051	0.115818940129957	0.0692711708275308	5.33151698402334	1.73925472270623	0.582355367672971	0.183585444261275	0.0541680037217028	8.79008959130564
222	Cefacetrile	0.452594990121028	0.294815282531448	0.167266288128603	0.10645838584906	0.0677348631550635	4.57881659545485	2.66256219334615	0.557147776941693	0.173558738456227	0.0585254341213831	7.30375337043392
223	Ofloxacin	0.426893719072749	0.271284707735669	0.163825136666927	0.0997073121902043	0.0616532420703946	5.45354636825706	3.06624722069573	0.566155230426969	0.16624448854722	0.0430952932410904	8.5125693620517
224	Cyclacillin	0.426886255564781	0.276953053877467	0.162456357299249	0.103023760907835	0.0643914577149446	7.01940562778865	4.02292031264217	0.632271848904086	0.235183952426139	0.0757402978324249	8.55820792836995
225	Cefamandole	0.437644642738521	0.278342527390623	0.174094887612042	0.110489504290743	0.070806645718854	7.28810573118541	4.06599835411108	0.573177302453995	0.180742540051487	0.0637728826539379	11.2929135190141
226	LY097964	0.440908678946395	0.280097497445213	0.16651204853342	0.108117497984686	0.0699366155753824	5.89193881423518	3.07436019294661	0.589176770080492	0.181748952633237	0.0581578018200407	9.66664334213622
227	Sulbenicillin	0.429248719156117	0.287599282916928	0.156370082226178	0.105467249467114	0.0651864823871493	7.19659463206277	3.85474900915906	0.588519487382501	0.2176085317112	0.0669643605180802	11.0053409463651
228	Ceftizoxime	0.442028126221338	0.280686442127835	0.168335960405987	0.108721384768013	0.0721072559795165	5.35403271553387	2.79240063884455	0.575837851651296	0.178951846889962	0.0576394206553423	9.14849250619428
229	Cefoperazone	0.437711391842614	0.277230514173411	0.174872984953003	0.111175845391126	0.070106037883668	9.61658536330341	5.06894100515626	0.566628148018986	0.169411595408948	0.0572932513556714	15.4661314742191
230	Ceftizoxime	0.442028126221338	0.280686442127835	0.168335960405987	0.108721384768013	0.0721072559795165	5.35403271553387	2.79240063884455	0.575837851651296	0.178951846889962	0.0576394206553423	9.14849250619428
231	Ceftazidime	0.437272704638642	0.286437508569213	0.175867661388216	0.108268259787163	0.0688661666731374	7.61201444715492	3.95756096516	0.572936943586501	0.180170063620811	0.0557768738148655	12.0945207513065
232	Aztreonam	0.439749769247162	0.300244410541033	0.179714215964051	0.115818940129957	0.0692711708275308	5.33151698402334	1.73925472270623	0.582355367672971	0.183585444261275	0.0541680037217028	8.79008959130564
233	Cephalexin	0.438984282996959	0.279220279010429	0.17147869719346	0.109164616360424	0.0701411750614888	5.5081539164614	2.9377706012117	0.569913625632731	0.178738300109634	0.0591944743531237	8.29168311658492
234	Aztreonam	0.439749769247162	0.300244410541033	0.179714215964051	0.115818940129957	0.0692711708275308	5.33151698402334	1.73925472270623	0.582355367672971	0.183585444261275	0.0541680037217028	8.79008959130564
235	Cephaloridine	0.436829480505103	0.281585685724385	0.170032926171289	0.110246440653429	0.0703620165498537	6.9411533313148	3.73742896906734	0.585508418504995	0.198559327187103	0.0668097895549552	10.4671658592916
236	Cyclacillin	0.426886255564781	0.276953053877467	0.162456357299249	0.103023760907835	0.0643914577149446	7.01940562778865	4.02292031264217	0.632271848904086	0.235183952426139	0.0757402978324249	8.55820792836995
237	Ceftriaxone	0.438879486110978	0.280832969550728	0.171748670406955	0.108930900270421	0.0709066664182411	8.03167927848668	4.47964925369371	0.579711659362845	0.176874507635518	0.0609105139798409	13.4077235754273
238	Imipenem	0.45167950786633	0.286272442278497	0.160351900544043	0.104164291580214	0.0636638219113037	4.71941892283673	2.61374336487679	0.594952753751293	0.201553283072049	0.0641012406261774	6.79920623014558
239	Cephalosporin C	0.456177263050987	0.296366163004806	0.177522151183221	0.108362947764657	0.0701730972227249	5.64356602035283	2.97292037445313	0.563789338458682	0.186935048600491	0.0638908101621723	7.85147887642836
240	Ceftriaxone	0.438879486110978	0.280832969550728	0.171748670406955	0.108930900270421	0.0709066664182411	8.03167927848668	4.47964925369371	0.579711659362845	0.176874507635518	0.0609105139798409	13.4077235754273
241	Cephaloridine	0.436829480505103	0.281585685724385	0.170032926171289	0.110246440653429	0.0703620165498537	6.9411533313148	3.73742896906734	0.585508418504995	0.198559327187103	0.0668097895549552	10.4671658592916
242	Imipenem	0.45167950786633	0.286272442278497	0.160351900544043	0.104164291580214	0.0636638219113037	4.71941892283673	2.61374336487679	0.594952753751293	0.201553283072049	0.0641012406261774	6.79920623014558
243	LY097964	0.440908678946395	0.280097497445213	0.16651204853342	0.108117497984686	0.0699366155753824	5.89193881423518	3.07436019294661	0.589176770080492	0.181748952633237	0.0581578018200407	9.66664334213622
244	Cefmetazole	0.448481508825259	0.277581032369011	0.168136815118996	0.106790172153963	0.0666309997010304	7.56984551024351	4.18532207785728	0.609141707199167	0.197252522191169	0.0671570076267874	11.3630379960171
245	Aztreonam	0.439749769247162	0.300244410541033	0.179714215964051	0.115818940129957	0.0692711708275308	5.33151698402334	1.73925472270623	0.582355367672971	0.183585444261275	0.0541680037217028	8.79008959130564
246	Ceftriaxone	0.438879486110978	0.280832969550728	0.171748670406955	0.108930900270421	0.0709066664182411	8.03167927848668	4.47964925369371	0.579711659362845	0.176874507635518	0.0609105139798409	13.4077235754273
247	Cephaloglycin	0.443581273601276	0.287543337044103	0.172515397537268	0.107743380093612	0.0703337658900593	5.76163209500427	3.16721039343994	0.560768942046422	0.171989196913058	0.0569339099419749	8.99700372651118
248	Ofloxacin	0.426893719072749	0.271284707735669	0.163825136666927	0.0997073121902043	0.0616532420703946	5.45354636825706	3.06624722069573	0.566155230426969	0.16624448854722	0.0430952932410904	8.5125693620517
249	SCE-796	0.439064429098685	0.28392621120073	0.169219297028377	0.111043371395815	0.0697997579971781	7.1488316715507	3.96964926610414	0.539682740773359	0.165685148198076	0.0542503757741277	11.8963007691262
250	Cefamandole	0.437644642738521	0.278342527390623	0.174094887612042	0.110489504290743	0.070806645718854	7.28810573118541	4.06599835411108	0.573177302453995	0.180742540051487	0.0637728826539379	11.2929135190141
251	Imipenem	0.45167950786633	0.286272442278497	0.160351900544043	0.104164291580214	0.0636638219113037	4.71941892283673	2.61374336487679	0.594952753751293	0.201553283072049	0.0641012406261774	6.79920623014558
252	Ceftizoxime	0.442028126221338	0.280686442127835	0.168335960405987	0.108721384768013	0.0721072559795165	5.35403271553387	2.79240063884455	0.575837851651296	0.178951846889962	0.0576394206553423	9.14849250619428
253	Cefazolin	0.435486273305486	0.282861564887072	0.170810809706124	0.110574628276288	0.0709997786198933	7.52224763937337	4.52646749427904	0.595200354420821	0.208109336672718	0.0735460288813026	11.6237168185407
254	Aztreonam	0.439749769247162	0.300244410541033	0.179714215964051	0.115818940129957	0.0692711708275308	5.33151698402334	1.73925472270623	0.582355367672971	0.183585444261275	0.0541680037217028	8.79008959130564
255	Ceftriaxone	0.438879486110978	0.280832969550728	0.171748670406955	0.108930900270421	0.0709066664182411	8.03167927848668	4.47964925369371	0.579711659362845	0.176874507635518	0.0609105139798409	13.4077235754273
256	Ofloxacin	0.426893719072749	0.271284707735669	0.163825136666927	0.0997073121902043	0.0616532420703946	5.45354636825706	3.06624722069573	0.566155230426969	0.16624448854722	0.0430952932410904	8.5125693620517
257	BL-S217	0.44431499042668	0.294052099962506	0.174537741442761	0.108550193406572	0.0726230551998362	6.74214038976609	3.88253509723411	0.600045904217554	0.198104295076529	0.066531896614328	9.53018882280063
258	LY097964	0.440908678946395	0.280097497445213	0.16651204853342	0.108117497984686	0.0699366155753824	5.89193881423518	3.07436019294661	0.589176770080492	0.181748952633237	0.0581578018200407	9.66664334213622
259	Cefacetrile	0.452594990121028	0.294815282531448	0.167266288128603	0.10645838584906	0.0677348631550635	4.57881659545485	2.66256219334615	0.557147776941693	0.173558738456227	0.0585254341213831	7.30375337043392
260	Ceftriaxone	0.438879486110978	0.280832969550728	0.171748670406955	0.108930900270421	0.0709066664182411	8.03167927848668	4.47964925369371	0.579711659362845	0.176874507635518	0.0609105139798409	13.4077235754273
261	LY097964	0.440908678946395	0.280097497445213	0.16651204853342	0.108117497984686	0.0699366155753824	5.89193881423518	3.07436019294661	0.589176770080492	0.181748952633237	0.0581578018200407	9.66664334213622
262	Nocardicin B	0.450428946271794	0.293927764528053	0.185978303405866	0.11867111081057	0.0756504749989419	5.65111502002945	2.16201344819026	0.529394391249531	0.153398259032176	0.0428532335538272	9.49368886484559
263	Cefacetrile	0.452594990121028	0.294815282531448	0.167266288128603	0.10645838584906	0.0677348631550635	4.57881659545485	2.66256219334615	0.557147776941693	0.173558738456227	0.0585254341213831	7.30375337043392
264	Cefuroxime	0.446627193887067	0.286459615705053	0.167886061182756	0.107750517634458	0.0698875427775939	5.40052406527474	2.92278739856498	0.542523784350297	0.156801768314913	0.0512158700490878	9.53629163024699
265	Penicillin N	0.442330207806725	0.295256852687828	0.169242267883074	0.104371924162324	0.0649304863451234	5.97243649902624	3.1936145088052	0.60381674979515	0.22309152076946	0.0715984659012992	7.71727652848674
266	Penicillin N	0.442330207806725	0.295256852687828	0.169242267883074	0.104371924162324	0.0649304863451234	5.97243649902624	3.1936145088052	0.60381674979515	0.22309152076946	0.0715984659012992	7.71727652848674
267	Cefuroxime	0.446627193887067	0.286459615705053	0.167886061182756	0.107750517634458	0.0698875427775939	5.40052406527474	2.92278739856498	0.542523784350297	0.156801768314913	0.0512158700490878	9.53629163024699
268	Cephaloridine	0.436829480505103	0.281585685724385	0.170032926171289	0.110246440653429	0.0703620165498537	6.9411533313148	3.73742896906734	0.585508418504995	0.198559327187103	0.0668097895549552	10.4671658592916
269	Cefoxitin	0.443218890918064	0.281470680420572	0.164037770465781	0.104887882470649	0.0657404514841737	6.49684016066155	3.3638955474477	0.579722472985118	0.18220364090584	0.061128156490277	10.3324674988129
270	Cefoxitin	0.443218890918064	0.281470680420572	0.164037770465781	0.104887882470649	0.0657404514841737	6.49684016066155	3.3638955474477	0.579722472985118	0.18220364090584	0.061128156490277	10.3324674988129
271	LY097964	0.440908678946395	0.280097497445213	0.16651204853342	0.108117497984686	0.0699366155753824	5.89193881423518	3.07436019294661	0.589176770080492	0.181748952633237	0.0581578018200407	9.66664334213622
272	Nocardicin B	0.450428946271794	0.293927764528053	0.185978303405866	0.11867111081057	0.0756504749989419	5.65111502002945	2.16201344819026	0.529394391249531	0.153398259032176	0.0428532335538272	9.49368886484559
273	Ceftizoxime	0.442028126221338	0.280686442127835	0.168335960405987	0.108721384768013	0.0721072559795165	5.35403271553387	2.79240063884455	0.575837851651296	0.178951846889962	0.0576394206553423	9.14849250619428
274	Piperacillin	0.435212053726683	0.276989242047347	0.167955349431175	0.107942688070989	0.0672355977605258	8.12391010568263	4.26124449465771	0.575314239998615	0.185694288703027	0.0569554959172173	12.8032263818358
275	Aztreonam	0.439749769247162	0.300244410541033	0.179714215964051	0.115818940129957	0.0692711708275308	5.33151698402334	1.73925472270623	0.582355367672971	0.183585444261275	0.0541680037217028	8.79008959130564
276	Cefoxitin	0.443218890918064	0.281470680420572	0.164037770465781	0.104887882470649	0.0657404514841737	6.49684016066155	3.3638955474477	0.579722472985118	0.18220364090584	0.061128156490277	10.3324674988129
277	Ceftriaxone	0.438879486110978	0.280832969550728	0.171748670406955	0.108930900270421	0.0709066664182411	8.03167927848668	4.47964925369371	0.579711659362845	0.176874507635518	0.0609105139798409	13.4077235754273
278	Cefacetrile	0.452594990121028	0.294815282531448	0.167266288128603	0.10645838584906	0.0677348631550635	4.57881659545485	2.66256219334615	0.557147776941693	0.173558738456227	0.0585254341213831	7.30375337043392
279	Cephalosporin C	0.456177263050987	0.296366163004806	0.177522151183221	0.108362947764657	0.0701730972227249	5.64356602035283	2.97292037445313	0.563789338458682	0.186935048600491	0.0638908101621723	7.85147887642836
280	Cyclacillin	0.426886255564781	0.276953053877467	0.162456357299249	0.103023760907835	0.0643914577149446	7.01940562778865	4.02292031264217	0.632271848904086	0.235183952426139	0.0757402978324249	8.55820792836995
