No.	NAME	MDEC-11	MDEC-12	MDEC-22	MDEC-23	MDEC-24	MDEC-33	MDEC-44	MDEO-11	MDEO-12	MDEO-22	MDEN-12	MDEN-13	MDEN-22	MDEN-23	MDEN-33
146	Aztreonam	0.550321208149105	0.474957125796498	0	2.4491442319098	0.2	8.23387294745266	0	3.47374535189395	1.2390240731787	0	0.766309432393553	0.111111111111111	0.90856029641607	0.598408480588576	0
147	Cefaclor	0	0	5.22263201574578	11.0120431880979	0	11.8248191028608	0	1.19526605689753	0	0	0.333333333333333	0.166666666666667	0	0.333333333333333	0
148	Aztreonam	0.550321208149105	0.474957125796498	0	2.4491442319098	0.2	8.23387294745266	0	3.47374535189395	1.2390240731787	0	0.766309432393553	0.111111111111111	0.90856029641607	0.598408480588576	0
149	LY097964	0.0909090909090909	0.730296743340221	0.125	5.27214496154166	0	13.0386539828465	0	1.19526605689753	0.549883240704226	0	0.766309432393553	0.111111111111111	0.90856029641607	0.598408480588576	0
150	LY097964	0.0909090909090909	0.730296743340221	0.125	5.27214496154166	0	13.0386539828465	0	1.19526605689753	0.549883240704226	0	0.766309432393553	0.111111111111111	0.90856029641607	0.598408480588576	0
151	Ceftazidime	0.5	1.30582085119234	7.86980515303078	13.8518979779846	0.71488318622235	13.938392292054	0	2.1512124097663	1.10811413207872	0	0.766309432393553	0.18490006540841	0.90856029641607	0.88513131385965	0.25
152	Nocardicin B	0	0	9.55162185897102	24.6836258369132	0	11.9368063563774	0	3.03116262643285	0.918485151984108	0	0.190692517849118	0.0714285714285714	0.333333333333333	0.471404520791032	0
153	Cefacetrile	0	0.599644277868467	1.40566755245508	8.49592918506128	0	9.27305494610654	0	1.64482662185323	1.02966808427902	0	0.25	0.142857142857143	0	0.333333333333333	0
154	Aztreonam	0.550321208149105	0.474957125796498	0	2.4491442319098	0.2	8.23387294745266	0	3.47374535189395	1.2390240731787	0	0.766309432393553	0.111111111111111	0.90856029641607	0.598408480588576	0
155	BL-S217	0.0588235294117647	2.13940670393229	4.6010702166638	12.3073717539516	0	9.97799264822525	0	1.64482662185323	1.02966808427902	0	0	0	0	0.436435780471985	0.1
156	Ceftazidime	0.5	1.30582085119234	7.86980515303078	13.8518979779846	0.71488318622235	13.938392292054	0	2.1512124097663	1.10811413207872	0	0.766309432393553	0.18490006540841	0.90856029641607	0.88513131385965	0.25
157	Cefuroxime	0	0.705973605778327	2.24056714463203	10.6775043217367	0	12.7925616306087	0	1.64482662185323	2.18366907467972	0.382096272362098	0.192450089729875	0.166666666666667	0.333333333333333	0.471404520791032	0
158	Cephaloglycin	0	0.730024244840055	5.42987179838451	13.9175190454987	0	12.7925616306087	0	1.64482662185323	1.02966808427902	0	0.333333333333333	0.166666666666667	0	0.333333333333333	0
159	Cefaclor	0	0	5.22263201574578	11.0120431880979	0	11.8248191028608	0	1.19526605689753	0	0	0.333333333333333	0.166666666666667	0	0.333333333333333	0
160	Cephaloglycin	0	0.730024244840055	5.42987179838451	13.9175190454987	0	12.7925616306087	0	1.64482662185323	1.02966808427902	0	0.333333333333333	0.166666666666667	0	0.333333333333333	0
161	Cyclacillin	0.5	1.14042571486439	6.08364341893206	5.4163074481577	2.79911034323691	6.28295706918619	0.166666666666667	1.19526605689753	0	0	0.333333333333333	0.166666666666667	0	0.333333333333333	0
162	Cephaloridine	0	0	10.6495707483727	16.654550651691	0	9.41248910228368	0	1.19526605689753	0	0	0	0	0	0.436435780471985	0.25
163	Cefacetrile	0	0.599644277868467	1.40566755245508	8.49592918506128	0	9.27305494610654	0	1.64482662185323	1.02966808427902	0	0.25	0.142857142857143	0	0.333333333333333	0
164	Cephaloridine	0	0	10.6495707483727	16.654550651691	0	9.41248910228368	0	1.19526605689753	0	0	0	0	0	0.436435780471985	0.25
165	Nocardicin B	0	0	9.55162185897102	24.6836258369132	0	11.9368063563774	0	3.03116262643285	0.918485151984108	0	0.190692517849118	0.0714285714285714	0.333333333333333	0.471404520791032	0
166	SCE-796	0	0	10.0891645536743	23.7085015123625	0	15.2410414587464	0	2.91946811390001	0	0	0.0833333333333333	0.298142396999972	0	0.436435780471985	0.25
167	Cephalosporin C	0	0	3.22699441302064	12.3198440142857	0	9.54065540355855	0	2.70412647516703	1.06521693794998	0	0.166666666666667	0.111111111111111	0	0.333333333333333	0
168	Cefacetrile	0	0.599644277868467	1.40566755245508	8.49592918506128	0	9.27305494610654	0	1.64482662185323	1.02966808427902	0	0.25	0.142857142857143	0	0.333333333333333	0
169	Cefuroxime	0	0.705973605778327	2.24056714463203	10.6775043217367	0	12.7925616306087	0	1.64482662185323	2.18366907467972	0.382096272362098	0.192450089729875	0.166666666666667	0.333333333333333	0.471404520791032	0
170	Cyclacillin	0.5	1.14042571486439	6.08364341893206	5.4163074481577	2.79911034323691	6.28295706918619	0.166666666666667	1.19526605689753	0	0	0.333333333333333	0.166666666666667	0	0.333333333333333	0
171	Cephaloridine	0	0	10.6495707483727	16.654550651691	0	9.41248910228368	0	1.19526605689753	0	0	0	0	0	0.436435780471985	0.25
172	Cefuroxime	0	0.705973605778327	2.24056714463203	10.6775043217367	0	12.7925616306087	0	1.64482662185323	2.18366907467972	0.382096272362098	0.192450089729875	0.166666666666667	0.333333333333333	0.471404520791032	0
173	Cefotaxime	0.0714285714285714	0.885886224896708	0.552604724796058	8.18109151217444	0	14.1086667654983	0	1.64482662185323	1.58764531155321	0.0909090909090909	0.766309432393553	0.111111111111111	0.90856029641607	0.598408480588576	0
174	Aztreonam	0.550321208149105	0.474957125796498	0	2.4491442319098	0.2	8.23387294745266	0	3.47374535189395	1.2390240731787	0	0.766309432393553	0.111111111111111	0.90856029641607	0.598408480588576	0
175	Ceftazidime	0.5	1.30582085119234	7.86980515303078	13.8518979779846	0.71488318622235	13.938392292054	0	2.1512124097663	1.10811413207872	0	0.766309432393553	0.18490006540841	0.90856029641607	0.88513131385965	0.25
176	Moxalactam	0.0909090909090909	1.4357872263174	3.40752513814522	14.7457930130662	1.22959556760499	12.7698069751426	0	3.1985297636936	2.47522178350664	0.333333333333333	0	0	1.72030651024652	2.18961924366365	0.166666666666667
177	Ceftriaxone	0.0666666666666667	0.80908441875123	0.552604724796058	8.79065715130865	0	16.4376802893746	0	2.07337840281925	0.641095957214413	0	0.736711596202079	0.172132593164774	1.43190357992364	1.91777788447705	0.166666666666667
178	Cefuroxime	0	0.705973605778327	2.24056714463203	10.6775043217367	0	12.7925616306087	0	1.64482662185323	2.18366907467972	0.382096272362098	0.192450089729875	0.166666666666667	0.333333333333333	0.471404520791032	0
179	Cyclacillin	0.5	1.14042571486439	6.08364341893206	5.4163074481577	2.79911034323691	6.28295706918619	0.166666666666667	1.19526605689753	0	0	0.333333333333333	0.166666666666667	0	0.333333333333333	0
180	Ofloxacin	0.1	3.06678274428592	5.54951179632222	16.8309532527389	0	14.2488812025578	0	0.944940787421155	0.479438118034884	0	0	0	0	0	0.685006710594441
181	Ceftizoxime	0	0.391486764116886	0.721124785153704	6.89271537027259	0	10.7987688980366	0	1.19526605689753	0.549883240704226	0	0.766309432393553	0.111111111111111	0.90856029641607	0.598408480588576	0
182	SCE-796	0	0	10.0891645536743	23.7085015123625	0	15.2410414587464	0	2.91946811390001	0	0	0.0833333333333333	0.298142396999972	0	0.436435780471985	0.25
183	Penicillin N	0.5	0.753947441129154	2.3811015779523	6.20349382496342	0.431527186998591	7.45910417947986	0	2.1512124097663	0	0	0.166666666666667	0.111111111111111	0	0.333333333333333	0
184	Ceftazidime	0.5	1.30582085119234	7.86980515303078	13.8518979779846	0.71488318622235	13.938392292054	0	2.1512124097663	1.10811413207872	0	0.766309432393553	0.18490006540841	0.90856029641607	0.88513131385965	0.25
185	Cefazolin	0	0.440082731374473	1.20342597483536	8.44731302727599	0	10.1052149539294	0	1.19526605689753	0	0	0	0	2.70461691737753	2.57346566967978	0.166666666666667
186	Ofloxacin	0.1	3.06678274428592	5.54951179632222	16.8309532527389	0	14.2488812025578	0	0.944940787421155	0.479438118034884	0	0	0	0	0	0.685006710594441
187	Cefotaxime	0.0714285714285714	0.885886224896708	0.552604724796058	8.18109151217444	0	14.1086667654983	0	1.64482662185323	1.58764531155321	0.0909090909090909	0.766309432393553	0.111111111111111	0.90856029641607	0.598408480588576	0
188	Cefmetazole	0.0909090909090909	1.32652736710109	2.15816792398248	7.67342396664157	1.18277803460426	6.56058141262455	0	1.19526605689753	0.877382675301661	0	0.324667915475099	0.172132593164774	1.72030651024652	2.18961924366365	0.166666666666667
189	Cefuroxime	0	0.705973605778327	2.24056714463203	10.6775043217367	0	12.7925616306087	0	1.64482662185323	2.18366907467972	0.382096272362098	0.192450089729875	0.166666666666667	0.333333333333333	0.471404520791032	0
190	Cefazolin	0	0.440082731374473	1.20342597483536	8.44731302727599	0	10.1052149539294	0	1.19526605689753	0	0	0	0	2.70461691737753	2.57346566967978	0.166666666666667
191	SCE-796	0	0	10.0891645536743	23.7085015123625	0	15.2410414587464	0	2.91946811390001	0	0	0.0833333333333333	0.298142396999972	0	0.436435780471985	0.25
192	Cephalosporin C	0	0	3.22699441302064	12.3198440142857	0	9.54065540355855	0	2.70412647516703	1.06521693794998	0	0.166666666666667	0.111111111111111	0	0.333333333333333	0
193	Ceftriaxone	0.0666666666666667	0.80908441875123	0.552604724796058	8.79065715130865	0	16.4376802893746	0	2.07337840281925	0.641095957214413	0	0.736711596202079	0.172132593164774	1.43190357992364	1.91777788447705	0.166666666666667
194	Nocardicin B	0	0	9.55162185897102	24.6836258369132	0	11.9368063563774	0	3.03116262643285	0.918485151984108	0	0.190692517849118	0.0714285714285714	0.333333333333333	0.471404520791032	0
195	Ceftriaxone	0.0666666666666667	0.80908441875123	0.552604724796058	8.79065715130865	0	16.4376802893746	0	2.07337840281925	0.641095957214413	0	0.736711596202079	0.172132593164774	1.43190357992364	1.91777788447705	0.166666666666667
196	Aztreonam	0.550321208149105	0.474957125796498	0	2.4491442319098	0.2	8.23387294745266	0	3.47374535189395	1.2390240731787	0	0.766309432393553	0.111111111111111	0.90856029641607	0.598408480588576	0
197	Imipenem	0	0.581430736968219	2.18224727194344	6.91966219360523	0	9.74951042483225	0	1.29702069135819	0	0	0.5	0.125	0	0.166666666666667	0
198	Penicillin N	0.5	0.753947441129154	2.3811015779523	6.20349382496342	0.431527186998591	7.45910417947986	0	2.1512124097663	0	0	0.166666666666667	0.111111111111111	0	0.333333333333333	0
199	Ceftriaxone	0.0666666666666667	0.80908441875123	0.552604724796058	8.79065715130865	0	16.4376802893746	0	2.07337840281925	0.641095957214413	0	0.736711596202079	0.172132593164774	1.43190357992364	1.91777788447705	0.166666666666667
200	Cephaloglycin	0	0.730024244840055	5.42987179838451	13.9175190454987	0	12.7925616306087	0	1.64482662185323	1.02966808427902	0	0.333333333333333	0.166666666666667	0	0.333333333333333	0
201	LY097964	0.0909090909090909	0.730296743340221	0.125	5.27214496154166	0	13.0386539828465	0	1.19526605689753	0.549883240704226	0	0.766309432393553	0.111111111111111	0.90856029641607	0.598408480588576	0
202	Cefacetrile	0	0.599644277868467	1.40566755245508	8.49592918506128	0	9.27305494610654	0	1.64482662185323	1.02966808427902	0	0.25	0.142857142857143	0	0.333333333333333	0
203	Ampicillin	0.5	1.02335062512269	6.08364341893206	8.04658449246923	0.570212857432193	9.59543352052827	0	1.19526605689753	0	0	0.333333333333333	0.166666666666667	0	0.333333333333333	0
204	Ceftriaxone	0.0666666666666667	0.80908441875123	0.552604724796058	8.79065715130865	0	16.4376802893746	0	2.07337840281925	0.641095957214413	0	0.736711596202079	0.172132593164774	1.43190357992364	1.91777788447705	0.166666666666667
205	Cyclacillin	0.5	1.14042571486439	6.08364341893206	5.4163074481577	2.79911034323691	6.28295706918619	0.166666666666667	1.19526605689753	0	0	0.333333333333333	0.166666666666667	0	0.333333333333333	0
206	Cefoperazone	0.05	1.9812021221396	6.15729726761641	22.6050195822902	0	18.774692413885	0	3.58512408836726	0	0	0	0	1.97721469226603	3.09746631926929	0.705931499938116
207	Cefazolin	0	0.440082731374473	1.20342597483536	8.44731302727599	0	10.1052149539294	0	1.19526605689753	0	0	0	0	2.70461691737753	2.57346566967978	0.166666666666667
208	Cefacetrile	0	0.599644277868467	1.40566755245508	8.49592918506128	0	9.27305494610654	0	1.64482662185323	1.02966808427902	0	0.25	0.142857142857143	0	0.333333333333333	0
209	Cephalosporin C	0	0	3.22699441302064	12.3198440142857	0	9.54065540355855	0	2.70412647516703	1.06521693794998	0	0.166666666666667	0.111111111111111	0	0.333333333333333	0
210	SCE-796	0	0	10.0891645536743	23.7085015123625	0	15.2410414587464	0	2.91946811390001	0	0	0.0833333333333333	0.298142396999972	0	0.436435780471985	0.25
211	Ceftizoxime	0	0.391486764116886	0.721124785153704	6.89271537027259	0	10.7987688980366	0	1.19526605689753	0.549883240704226	0	0.766309432393553	0.111111111111111	0.90856029641607	0.598408480588576	0
212	Cefotaxime	0.0714285714285714	0.885886224896708	0.552604724796058	8.18109151217444	0	14.1086667654983	0	1.64482662185323	1.58764531155321	0.0909090909090909	0.766309432393553	0.111111111111111	0.90856029641607	0.598408480588576	0
213	Ofloxacin	0.1	3.06678274428592	5.54951179632222	16.8309532527389	0	14.2488812025578	0	0.944940787421155	0.479438118034884	0	0	0	0	0	0.685006710594441
214	Cefamandole	0	0.649256996025455	5.42987179838451	13.9175190454987	0	12.7925616306087	0	1.83321013388824	0	0	0	0	1.72030651024652	2.18961924366365	0.166666666666667
215	Cefazolin	0	0.440082731374473	1.20342597483536	8.44731302727599	0	10.1052149539294	0	1.19526605689753	0	0	0	0	2.70461691737753	2.57346566967978	0.166666666666667
216	Imipenem	0	0.581430736968219	2.18224727194344	6.91966219360523	0	9.74951042483225	0	1.29702069135819	0	0	0.5	0.125	0	0.166666666666667	0
217	LY097964	0.0909090909090909	0.730296743340221	0.125	5.27214496154166	0	13.0386539828465	0	1.19526605689753	0.549883240704226	0	0.766309432393553	0.111111111111111	0.90856029641607	0.598408480588576	0
218	Aztreonam	0.550321208149105	0.474957125796498	0	2.4491442319098	0.2	8.23387294745266	0	3.47374535189395	1.2390240731787	0	0.766309432393553	0.111111111111111	0.90856029641607	0.598408480588576	0
219	Cephalothin	0	0.693219369621087	3.52556710242299	11.7646044340596	0	10.3879029338747	0	1.64482662185323	1.02966808427902	0	0	0	0	0.333333333333333	0
220	Cefazolin	0	0.440082731374473	1.20342597483536	8.44731302727599	0	10.1052149539294	0	1.19526605689753	0	0	0	0	2.70461691737753	2.57346566967978	0.166666666666667
221	Aztreonam	0.550321208149105	0.474957125796498	0	2.4491442319098	0.2	8.23387294745266	0	3.47374535189395	1.2390240731787	0	0.766309432393553	0.111111111111111	0.90856029641607	0.598408480588576	0
222	Cefacetrile	0	0.599644277868467	1.40566755245508	8.49592918506128	0	9.27305494610654	0	1.64482662185323	1.02966808427902	0	0.25	0.142857142857143	0	0.333333333333333	0
223	Ofloxacin	0.1	3.06678274428592	5.54951179632222	16.8309532527389	0	14.2488812025578	0	0.944940787421155	0.479438118034884	0	0	0	0	0	0.685006710594441
224	Cyclacillin	0.5	1.14042571486439	6.08364341893206	5.4163074481577	2.79911034323691	6.28295706918619	0.166666666666667	1.19526605689753	0	0	0.333333333333333	0.166666666666667	0	0.333333333333333	0
225	Cefamandole	0	0.649256996025455	5.42987179838451	13.9175190454987	0	12.7925616306087	0	1.83321013388824	0	0	0	0	1.72030651024652	2.18961924366365	0.166666666666667
226	LY097964	0.0909090909090909	0.730296743340221	0.125	5.27214496154166	0	13.0386539828465	0	1.19526605689753	0.549883240704226	0	0.766309432393553	0.111111111111111	0.90856029641607	0.598408480588576	0
227	Sulbenicillin	0.5	1.02335062512269	6.08364341893206	8.04658449246923	0.570212857432193	9.59543352052827	0	3.85982551499446	0	0	0	0	0	0.333333333333333	0
228	Ceftizoxime	0	0.391486764116886	0.721124785153704	6.89271537027259	0	10.7987688980366	0	1.19526605689753	0.549883240704226	0	0.766309432393553	0.111111111111111	0.90856029641607	0.598408480588576	0
229	Cefoperazone	0.05	1.9812021221396	6.15729726761641	22.6050195822902	0	18.774692413885	0	3.58512408836726	0	0	0	0	1.97721469226603	3.09746631926929	0.705931499938116
230	Ceftizoxime	0	0.391486764116886	0.721124785153704	6.89271537027259	0	10.7987688980366	0	1.19526605689753	0.549883240704226	0	0.766309432393553	0.111111111111111	0.90856029641607	0.598408480588576	0
231	Ceftazidime	0.5	1.30582085119234	7.86980515303078	13.8518979779846	0.71488318622235	13.938392292054	0	2.1512124097663	1.10811413207872	0	0.766309432393553	0.18490006540841	0.90856029641607	0.88513131385965	0.25
232	Aztreonam	0.550321208149105	0.474957125796498	0	2.4491442319098	0.2	8.23387294745266	0	3.47374535189395	1.2390240731787	0	0.766309432393553	0.111111111111111	0.90856029641607	0.598408480588576	0
233	Cephalexin	0	0.737312870587611	5.22263201574578	11.0120431880979	0	11.8248191028608	0	1.19526605689753	0	0	0.333333333333333	0.166666666666667	0	0.333333333333333	0
234	Aztreonam	0.550321208149105	0.474957125796498	0	2.4491442319098	0.2	8.23387294745266	0	3.47374535189395	1.2390240731787	0	0.766309432393553	0.111111111111111	0.90856029641607	0.598408480588576	0
235	Cephaloridine	0	0	10.6495707483727	16.654550651691	0	9.41248910228368	0	1.19526605689753	0	0	0	0	0	0.436435780471985	0.25
236	Cyclacillin	0.5	1.14042571486439	6.08364341893206	5.4163074481577	2.79911034323691	6.28295706918619	0.166666666666667	1.19526605689753	0	0	0.333333333333333	0.166666666666667	0	0.333333333333333	0
237	Ceftriaxone	0.0666666666666667	0.80908441875123	0.552604724796058	8.79065715130865	0	16.4376802893746	0	2.07337840281925	0.641095957214413	0	0.736711596202079	0.172132593164774	1.43190357992364	1.91777788447705	0.166666666666667
238	Imipenem	0	0.581430736968219	2.18224727194344	6.91966219360523	0	9.74951042483225	0	1.29702069135819	0	0	0.5	0.125	0	0.166666666666667	0
239	Cephalosporin C	0	0	3.22699441302064	12.3198440142857	0	9.54065540355855	0	2.70412647516703	1.06521693794998	0	0.166666666666667	0.111111111111111	0	0.333333333333333	0
240	Ceftriaxone	0.0666666666666667	0.80908441875123	0.552604724796058	8.79065715130865	0	16.4376802893746	0	2.07337840281925	0.641095957214413	0	0.736711596202079	0.172132593164774	1.43190357992364	1.91777788447705	0.166666666666667
241	Cephaloridine	0	0	10.6495707483727	16.654550651691	0	9.41248910228368	0	1.19526605689753	0	0	0	0	0	0.436435780471985	0.25
242	Imipenem	0	0.581430736968219	2.18224727194344	6.91966219360523	0	9.74951042483225	0	1.29702069135819	0	0	0.5	0.125	0	0.166666666666667	0
243	LY097964	0.0909090909090909	0.730296743340221	0.125	5.27214496154166	0	13.0386539828465	0	1.19526605689753	0.549883240704226	0	0.766309432393553	0.111111111111111	0.90856029641607	0.598408480588576	0
244	Cefmetazole	0.0909090909090909	1.32652736710109	2.15816792398248	7.67342396664157	1.18277803460426	6.56058141262455	0	1.19526605689753	0.877382675301661	0	0.324667915475099	0.172132593164774	1.72030651024652	2.18961924366365	0.166666666666667
245	Aztreonam	0.550321208149105	0.474957125796498	0	2.4491442319098	0.2	8.23387294745266	0	3.47374535189395	1.2390240731787	0	0.766309432393553	0.111111111111111	0.90856029641607	0.598408480588576	0
246	Ceftriaxone	0.0666666666666667	0.80908441875123	0.552604724796058	8.79065715130865	0	16.4376802893746	0	2.07337840281925	0.641095957214413	0	0.736711596202079	0.172132593164774	1.43190357992364	1.91777788447705	0.166666666666667
247	Cephaloglycin	0	0.730024244840055	5.42987179838451	13.9175190454987	0	12.7925616306087	0	1.64482662185323	1.02966808427902	0	0.333333333333333	0.166666666666667	0	0.333333333333333	0
248	Ofloxacin	0.1	3.06678274428592	5.54951179632222	16.8309532527389	0	14.2488812025578	0	0.944940787421155	0.479438118034884	0	0	0	0	0	0.685006710594441
249	SCE-796	0	0	10.0891645536743	23.7085015123625	0	15.2410414587464	0	2.91946811390001	0	0	0.0833333333333333	0.298142396999972	0	0.436435780471985	0.25
250	Cefamandole	0	0.649256996025455	5.42987179838451	13.9175190454987	0	12.7925616306087	0	1.83321013388824	0	0	0	0	1.72030651024652	2.18961924366365	0.166666666666667
251	Imipenem	0	0.581430736968219	2.18224727194344	6.91966219360523	0	9.74951042483225	0	1.29702069135819	0	0	0.5	0.125	0	0.166666666666667	0
252	Ceftizoxime	0	0.391486764116886	0.721124785153704	6.89271537027259	0	10.7987688980366	0	1.19526605689753	0.549883240704226	0	0.766309432393553	0.111111111111111	0.90856029641607	0.598408480588576	0
253	Cefazolin	0	0.440082731374473	1.20342597483536	8.44731302727599	0	10.1052149539294	0	1.19526605689753	0	0	0	0	2.70461691737753	2.57346566967978	0.166666666666667
254	Aztreonam	0.550321208149105	0.474957125796498	0	2.4491442319098	0.2	8.23387294745266	0	3.47374535189395	1.2390240731787	0	0.766309432393553	0.111111111111111	0.90856029641607	0.598408480588576	0
255	Ceftriaxone	0.0666666666666667	0.80908441875123	0.552604724796058	8.79065715130865	0	16.4376802893746	0	2.07337840281925	0.641095957214413	0	0.736711596202079	0.172132593164774	1.43190357992364	1.91777788447705	0.166666666666667
256	Ofloxacin	0.1	3.06678274428592	5.54951179632222	16.8309532527389	0	14.2488812025578	0	0.944940787421155	0.479438118034884	0	0	0	0	0	0.685006710594441
257	BL-S217	0.0588235294117647	2.13940670393229	4.6010702166638	12.3073717539516	0	9.97799264822525	0	1.64482662185323	1.02966808427902	0	0	0	0	0.436435780471985	0.1
258	LY097964	0.0909090909090909	0.730296743340221	0.125	5.27214496154166	0	13.0386539828465	0	1.19526605689753	0.549883240704226	0	0.766309432393553	0.111111111111111	0.90856029641607	0.598408480588576	0
259	Cefacetrile	0	0.599644277868467	1.40566755245508	8.49592918506128	0	9.27305494610654	0	1.64482662185323	1.02966808427902	0	0.25	0.142857142857143	0	0.333333333333333	0
260	Ceftriaxone	0.0666666666666667	0.80908441875123	0.552604724796058	8.79065715130865	0	16.4376802893746	0	2.07337840281925	0.641095957214413	0	0.736711596202079	0.172132593164774	1.43190357992364	1.91777788447705	0.166666666666667
261	LY097964	0.0909090909090909	0.730296743340221	0.125	5.27214496154166	0	13.0386539828465	0	1.19526605689753	0.549883240704226	0	0.766309432393553	0.111111111111111	0.90856029641607	0.598408480588576	0
262	Nocardicin B	0	0	9.55162185897102	24.6836258369132	0	11.9368063563774	0	3.03116262643285	0.918485151984108	0	0.190692517849118	0.0714285714285714	0.333333333333333	0.471404520791032	0
263	Cefacetrile	0	0.599644277868467	1.40566755245508	8.49592918506128	0	9.27305494610654	0	1.64482662185323	1.02966808427902	0	0.25	0.142857142857143	0	0.333333333333333	0
264	Cefuroxime	0	0.705973605778327	2.24056714463203	10.6775043217367	0	12.7925616306087	0	1.64482662185323	2.18366907467972	0.382096272362098	0.192450089729875	0.166666666666667	0.333333333333333	0.471404520791032	0
265	Penicillin N	0.5	0.753947441129154	2.3811015779523	6.20349382496342	0.431527186998591	7.45910417947986	0	2.1512124097663	0	0	0.166666666666667	0.111111111111111	0	0.333333333333333	0
266	Penicillin N	0.5	0.753947441129154	2.3811015779523	6.20349382496342	0.431527186998591	7.45910417947986	0	2.1512124097663	0	0	0.166666666666667	0.111111111111111	0	0.333333333333333	0
267	Cefuroxime	0	0.705973605778327	2.24056714463203	10.6775043217367	0	12.7925616306087	0	1.64482662185323	2.18366907467972	0.382096272362098	0.192450089729875	0.166666666666667	0.333333333333333	0.471404520791032	0
268	Cephaloridine	0	0	10.6495707483727	16.654550651691	0	9.41248910228368	0	1.19526605689753	0	0	0	0	0	0.436435780471985	0.25
269	Cefoxitin	0	0.91713212619864	3.52556710242299	10.4261633354404	1.33886590016434	7.51003067020042	0	1.64482662185323	1.98559649694515	0.142857142857143	0.111111111111111	0.166666666666667	0	0.333333333333333	0
270	Cefoxitin	0	0.91713212619864	3.52556710242299	10.4261633354404	1.33886590016434	7.51003067020042	0	1.64482662185323	1.98559649694515	0.142857142857143	0.111111111111111	0.166666666666667	0	0.333333333333333	0
271	LY097964	0.0909090909090909	0.730296743340221	0.125	5.27214496154166	0	13.0386539828465	0	1.19526605689753	0.549883240704226	0	0.766309432393553	0.111111111111111	0.90856029641607	0.598408480588576	0
272	Nocardicin B	0	0	9.55162185897102	24.6836258369132	0	11.9368063563774	0	3.03116262643285	0.918485151984108	0	0.190692517849118	0.0714285714285714	0.333333333333333	0.471404520791032	0
273	Ceftizoxime	0	0.391486764116886	0.721124785153704	6.89271537027259	0	10.7987688980366	0	1.19526605689753	0.549883240704226	0	0.766309432393553	0.111111111111111	0.90856029641607	0.598408480588576	0
274	Piperacillin	0.391486764116886	2.72551415280147	7.2169041823483	15.8449174167836	0.830500423408616	13.7872154765691	0	2.92535981161398	0	0	0	0	0.333333333333333	1.36540818203654	0.467648930822808
275	Aztreonam	0.550321208149105	0.474957125796498	0	2.4491442319098	0.2	8.23387294745266	0	3.47374535189395	1.2390240731787	0	0.766309432393553	0.111111111111111	0.90856029641607	0.598408480588576	0
276	Cefoxitin	0	0.91713212619864	3.52556710242299	10.4261633354404	1.33886590016434	7.51003067020042	0	1.64482662185323	1.98559649694515	0.142857142857143	0.111111111111111	0.166666666666667	0	0.333333333333333	0
277	Ceftriaxone	0.0666666666666667	0.80908441875123	0.552604724796058	8.79065715130865	0	16.4376802893746	0	2.07337840281925	0.641095957214413	0	0.736711596202079	0.172132593164774	1.43190357992364	1.91777788447705	0.166666666666667
278	Cefacetrile	0	0.599644277868467	1.40566755245508	8.49592918506128	0	9.27305494610654	0	1.64482662185323	1.02966808427902	0	0.25	0.142857142857143	0	0.333333333333333	0
279	Cephalosporin C	0	0	3.22699441302064	12.3198440142857	0	9.54065540355855	0	2.70412647516703	1.06521693794998	0	0.166666666666667	0.111111111111111	0	0.333333333333333	0
280	Cyclacillin	0.5	1.14042571486439	6.08364341893206	5.4163074481577	2.79911034323691	6.28295706918619	0.166666666666667	1.19526605689753	0	0	0.333333333333333	0.166666666666667	0	0.333333333333333	0
281	Cefazolin	0	0.440082731374473	1.20342597483536	8.44731302727599	0	10.1052149539294	0	1.19526605689753	0	0	0	0	2.70461691737753	2.57346566967978	0.166666666666667
282	Cephalosporin C	0	0	3.22699441302064	12.3198440142857	0	9.54065540355855	0	2.70412647516703	1.06521693794998	0	0.166666666666667	0.111111111111111	0	0.333333333333333	0
283	Ceftazidime	0.5	1.30582085119234	7.86980515303078	13.8518979779846	0.71488318622235	13.938392292054	0	2.1512124097663	1.10811413207872	0	0.766309432393553	0.18490006540841	0.90856029641607	0.88513131385965	0.25
284	LY097964	0.0909090909090909	0.730296743340221	0.125	5.27214496154166	0	13.0386539828465	0	1.19526605689753	0.549883240704226	0	0.766309432393553	0.111111111111111	0.90856029641607	0.598408480588576	0
285	LY097964	0.0909090909090909	0.730296743340221	0.125	5.27214496154166	0	13.0386539828465	0	1.19526605689753	0.549883240704226	0	0.766309432393553	0.111111111111111	0.90856029641607	0.598408480588576	0
286	Aztreonam	0.550321208149105	0.474957125796498	0	2.4491442319098	0.2	8.23387294745266	0	3.47374535189395	1.2390240731787	0	0.766309432393553	0.111111111111111	0.90856029641607	0.598408480588576	0
287	Ofloxacin	0.1	3.06678274428592	5.54951179632222	16.8309532527389	0	14.2488812025578	0	0.944940787421155	0.479438118034884	0	0	0	0	0	0.685006710594441
288	Cefacetrile	0	0.599644277868467	1.40566755245508	8.49592918506128	0	9.27305494610654	0	1.64482662185323	1.02966808427902	0	0.25	0.142857142857143	0	0.333333333333333	0
289	Cephaloridine	0	0	10.6495707483727	16.654550651691	0	9.41248910228368	0	1.19526605689753	0	0	0	0	0	0.436435780471985	0.25
290	LY097964	0.0909090909090909	0.730296743340221	0.125	5.27214496154166	0	13.0386539828465	0	1.19526605689753	0.549883240704226	0	0.766309432393553	0.111111111111111	0.90856029641607	0.598408480588576	0
