No.	NAME	Ui	Hy	MLOGP	MLOGP2	LOGP99	LOGPcons	ESOL	SAacc	SAdon	PDI	SAscore	PBF
130	Cefuroxime	3.24792751344359	1.09630740862828	-0.862284264042474	0.743534152015271	-1.87069992721081	-1.18196139708443	-1.04096292835444	232.360359401633	50.9079381550958	0.916794609794424	4.51281001779561	0.992829809316541
131	Cefuroxime	3.24792751344359	1.09630740862828	-0.862284264042474	0.743534152015271	-1.87069992721081	-1.18196139708443	-1.04096292835444	232.360359401633	50.9079381550958	0.916794609794424	4.51281001779561	0.916168804771219
132	Imipenem	2.32192809488736	2.07555209243892	0.189245909423727	0.0358140142336136	-3.63979998975992	-2.48451802677873	0.473915510584441	155.617237979816	92.366060181117	0.883419078421687	5.3339168814995	0.751767938935325
133	Ampicillin	2.8073549220576	1.08003497772927	1.06173561349817	1.12728251297033	-1.01659995317459	-0.0518881132254754	-1.80537964942152	156.089572534343	50.9079381550958	0.907966259280275	4.53877226935068	0.818889998746283
134	Ceftazidime	3.64385618977472	0.943095985856162	0.667053564184496	0.444960457491239	-2.63389976322651	-0.983682066347337	-1.860158700009	255.261194163907	50.9079381550958	0.935431468659995	4.94024980242946	0.91064595828253
135	Cefuroxime	3.24792751344359	1.09630740862828	-0.862284264042474	0.743534152015271	-1.87069992721081	-1.18196139708443	-1.04096292835444	232.360359401633	50.9079381550958	0.916794609794424	4.51281001779561	0.90649505915769
136	Imipenem	2.32192809488736	2.07555209243892	0.189245909423727	0.0358140142336136	-3.63979998975992	-2.48451802677873	0.473915510584441	155.617237979816	92.366060181117	0.883419078421687	5.3339168814995	0.786363588863134
137	Cephalosporin C	2.8073549220576	1.8808909529759	-4.18935767955423	17.55071776724	-4.90599989145994	-4.30128585700472	1.52851238476128	211.104666402719	50.9079381550958	0.889471003935305	5.03484563800448	1.07274306531825
138	Ceftizoxime	3.08746284125034	1.20296762700663	0.154681082277434	0.0239262372145183	-1.89049983024597	-0.929872915989513	-1.28070819630328	203.49372774349	50.9079381550958	0.9387146562311	4.60277065207446	0.887700486365288
139	Ceftriaxone	3.52356195605701	1.04869928537151	1.40379782059414	1.97064832110487	-2.14379979670048	-0.370000988053167	-2.3667493142911	291.459131706502	50.9079381550958	0.940459652963229	5.19149548479702	1.35012541506876
140	Cefazolin	3.32192809488736	-0.0633291979653601	1.06818732920565	1.14102417027549	-1.97077997773886	-0.756564216177737	-1.68375270983472	206.262378008499	18.0107506830303	0.952167777811375	4.77511211178295	0.975344051369527
141	Cephalosporin C	2.8073549220576	1.8808909529759	-4.18935767955423	17.55071776724	-4.90599989145994	-4.30128585700472	1.52851238476128	211.104666402719	50.9079381550958	0.889471003935305	5.03484563800448	1.05976125405292
142	Imipenem	2.32192809488736	2.07555209243892	0.189245909423727	0.0358140142336136	-3.63979998975992	-2.48451802677873	0.473915510584441	155.617237979816	92.366060181117	0.883419078421687	5.3339168814995	0.688662322285463
143	Cefacetrile	3	-0.111956777673936	-0.3826988015978	0.146458372744392	-2.1329198962776	-1.4323728992918	-0.49003320789149	190.396555752017	18.0107506830303	0.887290533343744	4.27180114804844	0.601383709876089
144	Nocardicin B	3.58496250072116	3.15129381993322	-3.34610470428984	11.1964166920706	-3.48199988901615	-2.973901531102	-0.0161123374152115	284.69622836701	136.396950212689	0.897203146719085	5.23173829554652	0.888830000523369
145	Cefuroxime	3.24792751344359	1.09630740862828	-0.862284264042474	0.743534152015271	-1.87069992721081	-1.18196139708443	-1.04096292835444	232.360359401633	50.9079381550958	0.916794609794424	4.51281001779561	0.887561575806622
146	Aztreonam	3.24792751344359	1.20006083791763	-0.0444068713042396	0.0019719702190313	-2.84979982348159	-1.68060223159528	-0.857589194130019	270.286770571308	50.9079381550958	0.891998215304893	4.65706003769179	0.950256231939957
147	Cefaclor	3	1.12117322499398	0.981940129727952	0.964206418370147	-0.713399983942509	-0.0248866180715193	-1.93445868705836	156.089572534343	50.9079381550958	0.949026306351914	4.61182155030403	1.04698249052414
148	Aztreonam	3.24792751344359	1.20006083791763	-0.0444068713042396	0.0019719702190313	-2.84979982348159	-1.68060223159528	-0.857589194130019	270.286770571308	50.9079381550958	0.891998215304893	4.65706003769179	0.936678509238805
149	LY097964	3.08746284125034	1.16419396550559	0.418249733006609	0.1749328391601	-1.50039982795715	-0.563183364983515	-1.61639382162452	203.49372774349	50.9079381550958	0.93634435340286	4.52318753328457	0.895890557128252
150	LY097964	3.08746284125034	1.16419396550559	0.418249733006609	0.1749328391601	-1.50039982795715	-0.563183364983515	-1.61639382162452	203.49372774349	50.9079381550958	0.93634435340286	4.52318753328457	0.840976166234656
151	Ceftazidime	3.64385618977472	0.943095985856162	0.667053564184496	0.444960457491239	-2.63389976322651	-0.983682066347337	-1.860158700009	255.261194163907	50.9079381550958	0.935431468659995	4.94024980242946	0.998077799126494
152	Nocardicin B	3.58496250072116	3.15129381993322	-3.34610470428984	11.1964166920706	-3.48199988901615	-2.973901531102	-0.0161123374152115	284.69622836701	136.396950212689	0.897203146719085	5.23173829554652	0.7173508884073
153	Cefacetrile	3	-0.111956777673936	-0.3826988015978	0.146458372744392	-2.1329198962776	-1.4323728992918	-0.49003320789149	190.396555752017	18.0107506830303	0.887290533343744	4.27180114804844	0.491789094166228
154	Aztreonam	3.24792751344359	1.20006083791763	-0.0444068713042396	0.0019719702190313	-2.84979982348159	-1.68060223159528	-0.857589194130019	270.286770571308	50.9079381550958	0.891998215304893	4.65706003769179	0.983283554490787
155	BL-S217	3.16992500144231	-0.199885400126299	0.977861081265475	0.956212294253684	-1.42979987710714	-0.356712931947223	-1.71175019074587	159.337199982302	18.0107506830303	0.927426678159469	4.77064637360811	0.813388061554751
156	Ceftazidime	3.64385618977472	0.943095985856162	0.667053564184496	0.444960457491239	-2.63389976322651	-0.983682066347337	-1.860158700009	255.261194163907	50.9079381550958	0.935431468659995	4.94024980242946	0.762497944479753
157	Cefuroxime	3.24792751344359	1.09630740862828	-0.862284264042474	0.743534152015271	-1.87069992721081	-1.18196139708443	-1.04096292835444	232.360359401633	50.9079381550958	0.916794609794424	4.51281001779561	0.804404305281066
158	Cephaloglycin	3.16992500144231	1.0233503409143	0.709861081265475	0.503902754695389	-1.34659994393587	-0.537946287556799	-1.49035384786415	192.234387454367	50.9079381550958	0.928787235134617	4.48328398820445	0.92078346364544
159	Cefaclor	3	1.12117322499398	0.981940129727952	0.964206418370147	-0.713399983942509	-0.0248866180715193	-1.93445868705836	156.089572534343	50.9079381550958	0.949026306351914	4.61182155030403	0.848867107166997
160	Cephaloglycin	3.16992500144231	1.0233503409143	0.709861081265475	0.503902754695389	-1.34659994393587	-0.537946287556799	-1.49035384786415	192.234387454367	50.9079381550958	0.928787235134617	4.48328398820445	0.981482062009197
161	Cyclacillin	2	1.90763782539637	-2.61286858490985	6.82708224200878	-1.77179992944002	-1.82932283811662	-0.533329950347062	123.192385062278	50.9079381550958	0.89324188820266	4.85720943866826	0.74906197507496
162	Cephaloridine	3.39231742277876	-0.252454551103905	1.54192342283527	2.37752784188802	-0.317799851298332	0.598707857178978	-2.51471896716792	123.192385062278	18.0107506830303	0.979825358315323	4.64266567029996	0.74247682598476
163	Cefacetrile	3	-0.111956777673936	-0.3826988015978	0.146458372744392	-2.1329198962776	-1.4323728992918	-0.49003320789149	190.396555752017	18.0107506830303	0.887290533343744	4.27180114804844	0.725231785841482
164	Cephaloridine	3.39231742277876	-0.252454551103905	1.54192342283527	2.37752784188802	-0.317799851298332	0.598707857178978	-2.51471896716792	123.192385062278	18.0107506830303	0.979825358315323	4.64266567029996	0.795235420867189
165	Nocardicin B	3.58496250072116	3.15129381993322	-3.34610470428984	11.1964166920706	-3.48199988901615	-2.973901531102	-0.0161123374152115	284.69622836701	136.396950212689	0.897203146719085	5.23173829554652	1.11266017068673
166	SCE-796	3.70043971814109	0.90500644937319	0.752724746032254	0.566594543289321	-2.98939987272024	-1.23765837556266	-1.50093080164522	233.001965987178	50.9079381550958	0.955204558690907	4.95030207177573	1.17046925210505
167	Cephalosporin C	2.8073549220576	1.8808909529759	-4.18935767955423	17.55071776724	-4.90599989145994	-4.30128585700472	1.52851238476128	211.104666402719	50.9079381550958	0.889471003935305	5.03484563800448	1.12670460011906
168	Cefacetrile	3	-0.111956777673936	-0.3826988015978	0.146458372744392	-2.1329198962776	-1.4323728992918	-0.49003320789149	190.396555752017	18.0107506830303	0.887290533343744	4.27180114804844	0.623691484695112
169	Cefuroxime	3.24792751344359	1.09630740862828	-0.862284264042474	0.743534152015271	-1.87069992721081	-1.18196139708443	-1.04096292835444	232.360359401633	50.9079381550958	0.916794609794424	4.51281001779561	0.855820277404
170	Cyclacillin	2	1.90763782539637	-2.61286858490985	6.82708224200878	-1.77179992944002	-1.82932283811662	-0.533329950347062	123.192385062278	50.9079381550958	0.89324188820266	4.85720943866826	0.671186368058026
171	Cephaloridine	3.39231742277876	-0.252454551103905	1.54192342283527	2.37752784188802	-0.317799851298332	0.598707857178978	-2.51471896716792	123.192385062278	18.0107506830303	0.979825358315323	4.64266567029996	0.744502988527284
172	Cefuroxime	3.24792751344359	1.09630740862828	-0.862284264042474	0.743534152015271	-1.87069992721081	-1.18196139708443	-1.04096292835444	232.360359401633	50.9079381550958	0.916794609794424	4.51281001779561	0.849821849688028
173	Cefotaxime	3.24792751344359	1.09820571660718	0.217715735957526	0.0474001416835273	-1.95719981938601	-1.01949469447616	-1.33803068203354	239.638542663515	50.9079381550958	0.921558814113148	4.53079165496495	0.870355839841284
174	Aztreonam	3.24792751344359	1.20006083791763	-0.0444068713042396	0.0019719702190313	-2.84979982348159	-1.68060223159528	-0.857589194130019	270.286770571308	50.9079381550958	0.891998215304893	4.65706003769179	0.670637381626245
175	Ceftazidime	3.64385618977472	0.943095985856162	0.667053564184496	0.444960457491239	-2.63389976322651	-0.983682066347337	-1.860158700009	255.261194163907	50.9079381550958	0.935431468659995	4.94024980242946	0.90815090655359
176	Moxalactam	3.52356195605701	0.368942866165863	1.32764399895118	1.76263858795107	-3.79709992557764	-1.38348530887549	-1.42317119564041	289.386948495769	60.6940938439515	0.905682311670673	5.13179769725106	1.14883191891287
177	Ceftriaxone	3.52356195605701	1.04869928537151	1.40379782059414	1.97064832110487	-2.14379979670048	-0.370000988053167	-2.3667493142911	291.459131706502	50.9079381550958	0.940459652963229	5.19149548479702	1.29475365409485
178	Cefuroxime	3.24792751344359	1.09630740862828	-0.862284264042474	0.743534152015271	-1.87069992721081	-1.18196139708443	-1.04096292835444	232.360359401633	50.9079381550958	0.916794609794424	4.51281001779561	0.966560813333699
179	Cyclacillin	2	1.90763782539637	-2.61286858490985	6.82708224200878	-1.77179992944002	-1.82932283811662	-0.533329950347062	123.192385062278	50.9079381550958	0.89324188820266	4.85720943866826	0.796476956705955
180	Ofloxacin	2.8073549220576	-0.255671461224478	-2.5376662295862	6.43974989278223	-1.42219999432564	-1.52078874130395	-1.05634030584275	109.121022399444	3.12431389399505	0.98397667348121	5.02403323796746	0.442377243591505
181	Ceftizoxime	3.08746284125034	1.20296762700663	0.154681082277434	0.0239262372145183	-1.89049983024597	-0.929872915989513	-1.28070819630328	203.49372774349	50.9079381550958	0.9387146562311	4.60277065207446	0.876832287896143
182	SCE-796	3.70043971814109	0.90500644937319	0.752724746032254	0.566594543289321	-2.98939987272024	-1.23765837556266	-1.50093080164522	233.001965987178	50.9079381550958	0.955204558690907	4.95030207177573	0.901754756389103
183	Penicillin N	2.32192809488736	1.94200939488043	-3.63470836182537	13.2111048755232	-4.18589989840984	-3.60193608674507	0.99510364420108	174.959851482695	50.9079381550958	0.866493969493032	5.01252202097705	1.02155019376302
184	Ceftazidime	3.64385618977472	0.943095985856162	0.667053564184496	0.444960457491239	-2.63389976322651	-0.983682066347337	-1.860158700009	255.261194163907	50.9079381550958	0.935431468659995	4.94024980242946	0.941278972328779
185	Cefazolin	3.32192809488736	-0.0633291979653601	1.06818732920565	1.14102417027549	-1.97077997773886	-0.756564216177737	-1.68375270983472	206.262378008499	18.0107506830303	0.952167777811375	4.77511211178295	0.967775906339936
186	Ofloxacin	2.8073549220576	-0.255671461224478	-2.5376662295862	6.43974989278223	-1.42219999432564	-1.52078874130395	-1.05634030584275	109.121022399444	3.12431389399505	0.98397667348121	5.02403323796746	0.305741694487414
187	Cefotaxime	3.24792751344359	1.09820571660718	0.217715735957526	0.0474001416835273	-1.95719981938601	-1.01949469447616	-1.33803068203354	239.638542663515	50.9079381550958	0.921558814113148	4.53079165496495	0.773734644067145
188	Cefmetazole	3.24792751344359	-0.084799216290668	0.99586403473073	0.991745175670169	-2.0630199945299	-0.566485319933055	-1.64889918796646	214.99560679654	18.0107506830303	0.906431621678888	4.93805632430398	1.27820115743319
189	Cefuroxime	3.24792751344359	1.09630740862828	-0.862284264042474	0.743534152015271	-1.87069992721081	-1.18196139708443	-1.04096292835444	232.360359401633	50.9079381550958	0.916794609794424	4.51281001779561	0.82050839319468
190	Cefazolin	3.32192809488736	-0.0633291979653601	1.06818732920565	1.14102417027549	-1.97077997773886	-0.756564216177737	-1.68375270983472	206.262378008499	18.0107506830303	0.952167777811375	4.77511211178295	0.877963150523103
191	SCE-796	3.70043971814109	0.90500644937319	0.752724746032254	0.566594543289321	-2.98939987272024	-1.23765837556266	-1.50093080164522	233.001965987178	50.9079381550958	0.955204558690907	4.95030207177573	1.05712416724538
192	Cephalosporin C	2.8073549220576	1.8808909529759	-4.18935767955423	17.55071776724	-4.90599989145994	-4.30128585700472	1.52851238476128	211.104666402719	50.9079381550958	0.889471003935305	5.03484563800448	1.06376004486934
193	Ceftriaxone	3.52356195605701	1.04869928537151	1.40379782059414	1.97064832110487	-2.14379979670048	-0.370000988053167	-2.3667493142911	291.459131706502	50.9079381550958	0.940459652963229	5.19149548479702	1.0012544492117
194	Nocardicin B	3.58496250072116	3.15129381993322	-3.34610470428984	11.1964166920706	-3.48199988901615	-2.973901531102	-0.0161123374152115	284.69622836701	136.396950212689	0.897203146719085	5.23173829554652	0.949571495845996
195	Ceftriaxone	3.52356195605701	1.04869928537151	1.40379782059414	1.97064832110487	-2.14379979670048	-0.370000988053167	-2.3667493142911	291.459131706502	50.9079381550958	0.940459652963229	5.19149548479702	1.36291543297258
196	Aztreonam	3.24792751344359	1.20006083791763	-0.0444068713042396	0.0019719702190313	-2.84979982348159	-1.68060223159528	-0.857589194130019	270.286770571308	50.9079381550958	0.891998215304893	4.65706003769179	0.825266750389927
197	Imipenem	2.32192809488736	2.07555209243892	0.189245909423727	0.0358140142336136	-3.63979998975992	-2.48451802677873	0.473915510584441	155.617237979816	92.366060181117	0.883419078421687	5.3339168814995	0.367715385406368
198	Penicillin N	2.32192809488736	1.94200939488043	-3.63470836182537	13.2111048755232	-4.18589989840984	-3.60193608674507	0.99510364420108	174.959851482695	50.9079381550958	0.866493969493032	5.01252202097705	1.04458051749149
199	Ceftriaxone	3.52356195605701	1.04869928537151	1.40379782059414	1.97064832110487	-2.14379979670048	-0.370000988053167	-2.3667493142911	291.459131706502	50.9079381550958	0.940459652963229	5.19149548479702	1.38514161331357
200	Cephaloglycin	3.16992500144231	1.0233503409143	0.709861081265475	0.503902754695389	-1.34659994393587	-0.537946287556799	-1.49035384786415	192.234387454367	50.9079381550958	0.928787235134617	4.48328398820445	0.737025556107607
201	LY097964	3.08746284125034	1.16419396550559	0.418249733006609	0.1749328391601	-1.50039982795715	-0.563183364983515	-1.61639382162452	203.49372774349	50.9079381550958	0.93634435340286	4.52318753328457	0.957706466447768
202	Cefacetrile	3	-0.111956777673936	-0.3826988015978	0.146458372744392	-2.1329198962776	-1.4323728992918	-0.49003320789149	190.396555752017	18.0107506830303	0.887290533343744	4.27180114804844	0.501853623287278
203	Ampicillin	2.8073549220576	1.08003497772927	1.06173561349817	1.12728251297033	-1.01659995317459	-0.0518881132254754	-1.80537964942152	156.089572534343	50.9079381550958	0.907966259280275	4.53877226935068	1.04914062439082
204	Ceftriaxone	3.52356195605701	1.04869928537151	1.40379782059414	1.97064832110487	-2.14379979670048	-0.370000988053167	-2.3667493142911	291.459131706502	50.9079381550958	0.940459652963229	5.19149548479702	1.34236430754387
205	Cyclacillin	2	1.90763782539637	-2.61286858490985	6.82708224200878	-1.77179992944002	-1.82932283811662	-0.533329950347062	123.192385062278	50.9079381550958	0.89324188820266	4.85720943866826	0.629525908199808
206	Cefoperazone	3.75488750216347	0.899043532512595	0.871946471835573	0.760290649746503	-2.44669987261295	-0.84435113359246	-2.53321031328683	315.313865868413	78.7048445269818	0.933890125256147	5.03583513479131	1.27333200154881
207	Cefazolin	3.32192809488736	-0.0633291979653601	1.06818732920565	1.14102417027549	-1.97077997773886	-0.756564216177737	-1.68375270983472	206.262378008499	18.0107506830303	0.952167777811375	4.77511211178295	0.849844141807669
208	Cefacetrile	3	-0.111956777673936	-0.3826988015978	0.146458372744392	-2.1329198962776	-1.4323728992918	-0.49003320789149	190.396555752017	18.0107506830303	0.887290533343744	4.27180114804844	0.661522088706273
209	Cephalosporin C	2.8073549220576	1.8808909529759	-4.18935767955423	17.55071776724	-4.90599989145994	-4.30128585700472	1.52851238476128	211.104666402719	50.9079381550958	0.889471003935305	5.03484563800448	1.01135661868832
210	SCE-796	3.70043971814109	0.90500644937319	0.752724746032254	0.566594543289321	-2.98939987272024	-1.23765837556266	-1.50093080164522	233.001965987178	50.9079381550958	0.955204558690907	4.95030207177573	0.904437463097223
211	Ceftizoxime	3.08746284125034	1.20296762700663	0.154681082277434	0.0239262372145183	-1.89049983024597	-0.929872915989513	-1.28070819630328	203.49372774349	50.9079381550958	0.9387146562311	4.60277065207446	0.814486085911186
212	Cefotaxime	3.24792751344359	1.09820571660718	0.217715735957526	0.0474001416835273	-1.95719981938601	-1.01949469447616	-1.33803068203354	239.638542663515	50.9079381550958	0.921558814113148	4.53079165496495	0.968464100207384
213	Ofloxacin	2.8073549220576	-0.255671461224478	-2.5376662295862	6.43974989278223	-1.42219999432564	-1.52078874130395	-1.05634030584275	109.121022399444	3.12431389399505	0.98397667348121	5.02403323796746	0.339208031155382
214	Cefamandole	3.39231742277876	0.384775435757915	1.88387675690454	3.54899163520516	-1.56029996275902	0.0625589313818409	-2.30403847902416	215.61970630014	60.6940938439515	0.926071912762734	4.85605538722263	0.691406402588183
215	Cefazolin	3.32192809488736	-0.0633291979653601	1.06818732920565	1.14102417027549	-1.97077997773886	-0.756564216177737	-1.68375270983472	206.262378008499	18.0107506830303	0.952167777811375	4.77511211178295	0.802220999425486
216	Imipenem	2.32192809488736	2.07555209243892	0.189245909423727	0.0358140142336136	-3.63979998975992	-2.48451802677873	0.473915510584441	155.617237979816	92.366060181117	0.883419078421687	5.3339168814995	0.781431241418163
217	LY097964	3.08746284125034	1.16419396550559	0.418249733006609	0.1749328391601	-1.50039982795715	-0.563183364983515	-1.61639382162452	203.49372774349	50.9079381550958	0.93634435340286	4.52318753328457	0.850707405409399
218	Aztreonam	3.24792751344359	1.20006083791763	-0.0444068713042396	0.0019719702190313	-2.84979982348159	-1.68060223159528	-0.857589194130019	270.286770571308	50.9079381550958	0.891998215304893	4.65706003769179	0.788690363399818
219	Cephalothin	3.08746284125034	-0.179629223454112	1.0456107901501	1.09330192447832	-0.742399871349335	0.038203639600256	-1.82775640280565	159.337199982302	18.0107506830303	0.933105082628379	4.34717585837385	0.917698625171759
220	Cefazolin	3.32192809488736	-0.0633291979653601	1.06818732920565	1.14102417027549	-1.97077997773886	-0.756564216177737	-1.68375270983472	206.262378008499	18.0107506830303	0.952167777811375	4.77511211178295	0.641689993552034
221	Aztreonam	3.24792751344359	1.20006083791763	-0.0444068713042396	0.0019719702190313	-2.84979982348159	-1.68060223159528	-0.857589194130019	270.286770571308	50.9079381550958	0.891998215304893	4.65706003769179	0.890308167137124
222	Cefacetrile	3	-0.111956777673936	-0.3826988015978	0.146458372744392	-2.1329198962776	-1.4323728992918	-0.49003320789149	190.396555752017	18.0107506830303	0.887290533343744	4.27180114804844	0.65184392596114
223	Ofloxacin	2.8073549220576	-0.255671461224478	-2.5376662295862	6.43974989278223	-1.42219999432564	-1.52078874130395	-1.05634030584275	109.121022399444	3.12431389399505	0.98397667348121	5.02403323796746	0.388206115941857
224	Cyclacillin	2	1.90763782539637	-2.61286858490985	6.82708224200878	-1.77179992944002	-1.82932283811662	-0.533329950347062	123.192385062278	50.9079381550958	0.89324188820266	4.85720943866826	0.763039436829841
225	Cefamandole	3.39231742277876	0.384775435757915	1.88387675690454	3.54899163520516	-1.56029996275902	0.0625589313818409	-2.30403847902416	215.61970630014	60.6940938439515	0.926071912762734	4.85605538722263	0.612360783009381
226	LY097964	3.08746284125034	1.16419396550559	0.418249733006609	0.1749328391601	-1.50039982795715	-0.563183364983515	-1.61639382162452	203.49372774349	50.9079381550958	0.93634435340286	4.52318753328457	0.950358817110452
227	Sulbenicillin	3.16992500144231	-0.162391603701686	0.63506326096625	0.403305345429088	-1.43009992362931	-0.488412220887688	-1.77592191870394	191.591181128896	18.0107506830303	0.902749154687026	4.80235092855892	0.93060271230832
228	Ceftizoxime	3.08746284125034	1.20296762700663	0.154681082277434	0.0239262372145183	-1.89049983024597	-0.929872915989513	-1.28070819630328	203.49372774349	50.9079381550958	0.9387146562311	4.60277065207446	0.877276752057798
229	Cefoperazone	3.75488750216347	0.899043532512595	0.871946471835573	0.760290649746503	-2.44669987261295	-0.84435113359246	-2.53321031328683	315.313865868413	78.7048445269818	0.933890125256147	5.03583513479131	0.745858486022317
230	Ceftizoxime	3.08746284125034	1.20296762700663	0.154681082277434	0.0239262372145183	-1.89049983024597	-0.929872915989513	-1.28070819630328	203.49372774349	50.9079381550958	0.9387146562311	4.60277065207446	0.822723271945555
231	Ceftazidime	3.64385618977472	0.943095985856162	0.667053564184496	0.444960457491239	-2.63389976322651	-0.983682066347337	-1.860158700009	255.261194163907	50.9079381550958	0.935431468659995	4.94024980242946	0.748378318765767
232	Aztreonam	3.24792751344359	1.20006083791763	-0.0444068713042396	0.0019719702190313	-2.84979982348159	-1.68060223159528	-0.857589194130019	270.286770571308	50.9079381550958	0.891998215304893	4.65706003769179	0.702315605758807
233	Cephalexin	3	1.08003497772927	0.981940129727952	0.964206418370147	-0.889799952507019	-0.0577866075930225	-1.78916609433044	156.089572534343	50.9079381550958	0.945808277607679	4.45982269956539	1.01486826123737
234	Aztreonam	3.24792751344359	1.20006083791763	-0.0444068713042396	0.0019719702190313	-2.84979982348159	-1.68060223159528	-0.857589194130019	270.286770571308	50.9079381550958	0.891998215304893	4.65706003769179	0.792117679401406
235	Cephaloridine	3.39231742277876	-0.252454551103905	1.54192342283527	2.37752784188802	-0.317799851298332	0.598707857178978	-2.51471896716792	123.192385062278	18.0107506830303	0.979825358315323	4.64266567029996	0.865061516191625
236	Cyclacillin	2	1.90763782539637	-2.61286858490985	6.82708224200878	-1.77179992944002	-1.82932283811662	-0.533329950347062	123.192385062278	50.9079381550958	0.89324188820266	4.85720943866826	0.806797109015545
237	Ceftriaxone	3.52356195605701	1.04869928537151	1.40379782059414	1.97064832110487	-2.14379979670048	-0.370000988053167	-2.3667493142911	291.459131706502	50.9079381550958	0.940459652963229	5.19149548479702	1.38221560657112
238	Imipenem	2.32192809488736	2.07555209243892	0.189245909423727	0.0358140142336136	-3.63979998975992	-2.48451802677873	0.473915510584441	155.617237979816	92.366060181117	0.883419078421687	5.3339168814995	0.526341126676352
239	Cephalosporin C	2.8073549220576	1.8808909529759	-4.18935767955423	17.55071776724	-4.90599989145994	-4.30128585700472	1.52851238476128	211.104666402719	50.9079381550958	0.889471003935305	5.03484563800448	1.11715535426353
240	Ceftriaxone	3.52356195605701	1.04869928537151	1.40379782059414	1.97064832110487	-2.14379979670048	-0.370000988053167	-2.3667493142911	291.459131706502	50.9079381550958	0.940459652963229	5.19149548479702	1.40331834034525
241	Cephaloridine	3.39231742277876	-0.252454551103905	1.54192342283527	2.37752784188802	-0.317799851298332	0.598707857178978	-2.51471896716792	123.192385062278	18.0107506830303	0.979825358315323	4.64266567029996	0.827853857595491
242	Imipenem	2.32192809488736	2.07555209243892	0.189245909423727	0.0358140142336136	-3.63979998975992	-2.48451802677873	0.473915510584441	155.617237979816	92.366060181117	0.883419078421687	5.3339168814995	0.503009221013652
243	LY097964	3.08746284125034	1.16419396550559	0.418249733006609	0.1749328391601	-1.50039982795715	-0.563183364983515	-1.61639382162452	203.49372774349	50.9079381550958	0.93634435340286	4.52318753328457	0.899240420505155
244	Cefmetazole	3.24792751344359	-0.084799216290668	0.99586403473073	0.991745175670169	-2.0630199945299	-0.566485319933055	-1.64889918796646	214.99560679654	18.0107506830303	0.906431621678888	4.93805632430398	0.907798428227561
245	Aztreonam	3.24792751344359	1.20006083791763	-0.0444068713042396	0.0019719702190313	-2.84979982348159	-1.68060223159528	-0.857589194130019	270.286770571308	50.9079381550958	0.891998215304893	4.65706003769179	1.03657433076249
246	Ceftriaxone	3.52356195605701	1.04869928537151	1.40379782059414	1.97064832110487	-2.14379979670048	-0.370000988053167	-2.3667493142911	291.459131706502	50.9079381550958	0.940459652963229	5.19149548479702	1.35384724318265
247	Cephaloglycin	3.16992500144231	1.0233503409143	0.709861081265475	0.503902754695389	-1.34659994393587	-0.537946287556799	-1.49035384786415	192.234387454367	50.9079381550958	0.928787235134617	4.48328398820445	0.786851340777014
248	Ofloxacin	2.8073549220576	-0.255671461224478	-2.5376662295862	6.43974989278223	-1.42219999432564	-1.52078874130395	-1.05634030584275	109.121022399444	3.12431389399505	0.98397667348121	5.02403323796746	0.251795863995074
249	SCE-796	3.70043971814109	0.90500644937319	0.752724746032254	0.566594543289321	-2.98939987272024	-1.23765837556266	-1.50093080164522	233.001965987178	50.9079381550958	0.955204558690907	4.95030207177573	1.08368463812773
250	Cefamandole	3.39231742277876	0.384775435757915	1.88387675690454	3.54899163520516	-1.56029996275902	0.0625589313818409	-2.30403847902416	215.61970630014	60.6940938439515	0.926071912762734	4.85605538722263	0.838691945871786
251	Imipenem	2.32192809488736	2.07555209243892	0.189245909423727	0.0358140142336136	-3.63979998975992	-2.48451802677873	0.473915510584441	155.617237979816	92.366060181117	0.883419078421687	5.3339168814995	0.749778249631931
252	Ceftizoxime	3.08746284125034	1.20296762700663	0.154681082277434	0.0239262372145183	-1.89049983024597	-0.929872915989513	-1.28070819630328	203.49372774349	50.9079381550958	0.9387146562311	4.60277065207446	0.621736061817732
253	Cefazolin	3.32192809488736	-0.0633291979653601	1.06818732920565	1.14102417027549	-1.97077997773886	-0.756564216177737	-1.68375270983472	206.262378008499	18.0107506830303	0.952167777811375	4.77511211178295	0.753020000597634
254	Aztreonam	3.24792751344359	1.20006083791763	-0.0444068713042396	0.0019719702190313	-2.84979982348159	-1.68060223159528	-0.857589194130019	270.286770571308	50.9079381550958	0.891998215304893	4.65706003769179	0.741265815984575
255	Ceftriaxone	3.52356195605701	1.04869928537151	1.40379782059414	1.97064832110487	-2.14379979670048	-0.370000988053167	-2.3667493142911	291.459131706502	50.9079381550958	0.940459652963229	5.19149548479702	1.40667642413476
256	Ofloxacin	2.8073549220576	-0.255671461224478	-2.5376662295862	6.43974989278223	-1.42219999432564	-1.52078874130395	-1.05634030584275	109.121022399444	3.12431389399505	0.98397667348121	5.02403323796746	0.387012593732682
257	BL-S217	3.16992500144231	-0.199885400126299	0.977861081265475	0.956212294253684	-1.42979987710714	-0.356712931947223	-1.71175019074587	159.337199982302	18.0107506830303	0.927426678159469	4.77064637360811	0.77584739563842
258	LY097964	3.08746284125034	1.16419396550559	0.418249733006609	0.1749328391601	-1.50039982795715	-0.563183364983515	-1.61639382162452	203.49372774349	50.9079381550958	0.93634435340286	4.52318753328457	0.823278722050012
