name,Permeability coefficient,Canonical SMILES,glide rotatable bonds,docking score,glide ligand efficiency,glide ligand efficiency sa,glide ligand efficiency ln,glide gscore,glide lipo,glide hbond,glide rewards,glide evdw,glide ecoul,glide erotb,glide esite,glide emodel,glide energy,glide einternal,res:A132 vdw,res:A132 coul,res:A132 hbond,res:A132 dist,res:A132 Eint,res:A117 vdw,res:A117 coul,res:A117 hbond,res:A117 dist,res:A117 Eint,res:A113 vdw,res:A113 coul,res:A113 hbond,res:A113 dist,res:A113 Eint,res:A82 vdw,res:A82 coul,res:A82 hbond,res:A82 dist,res:A82 Eint,res:A42 vdw,res:A42 coul,res:A42 hbond,res:A42 dist,res:A42 Eint,res:A16 vdw,res:A16 coul,res:A16 hbond,res:A16 dist,res:A16 Eint,A:102(TYR) HAccep nn,A:102(TYR) HPhob,A:106(TYR) HPhob,A:113(ASP) HDonor nc,A:113(ASP) HDonor cn,A:113(ASP) HDonor nn,A:113(ASP) Salt,A:117(GLU) HDonor nc,A:117(GLU) HDonor cn,A:117(GLU) HDonor nn,A:117(GLU) HDonor cc,A:117(GLU) Salt,A:118(PHE) HDonor nc,A:118(PHE) HPhob,A:119(GLY) HDonor nc,A:119(GLY) HDonor nn,A:123(ALA) HDonor nn,A:132(ARG) HAccep nn,A:132(ARG) HAccep cn,A:132(ARG) Salt,A:132(ARG) PiCat,A:14(TYR) PiEdge,A:14(TYR) HPhob,A:16(LYS) HAccep cn,A:16(LYS) PiCat,A:16(LYS) HPhob,A:20(LEU) HPhob,A:310(TYR) HPhob,A:339(GLN) HDonor nc,A:339(GLN) HDonor nn,A:339(GLN) HPhob,A:340(PHE) HDonor nc,A:340(PHE) Salt,A:340(PHE) PiCat,A:38(MET) HPhob,A:40(TYR) PiEdge,A:40(TYR) HPhob,A:42(ARG) HAccep nn,A:42(ARG) HAccep cn,A:42(ARG) HAccep cc,A:42(ARG) HAccep nc,A:42(ARG) Salt,A:42(ARG) PiCat,A:42(ARG) HPhob,A:46(LYS) HAccep cn,A:60(GLN) HAccep nn,A:62(GLU) HDonor nc,A:62(GLU) HDonor cn,A:62(GLU) HDonor nn,A:82(ARG) HAccep nn,A:82(ARG) HAccep cn,A:82(ARG) HAccep cc,A:82(ARG) HAccep nc,A:82(ARG) Salt,Charge_+,Charge_+ +,Charge_+ - -,Charge_+ - - -,Charge_-,Charge_- -,Charge_neutral,Charge_±
3-2,71,S(=O)(=O)(O[C@H]1[C@H]2OC[C@H](NC(=O)C)[C@H]2OC1)c1ccc(-c2ccccc2)cc1,0.5946899867694403,-0.06669461397501662,0.5195834716103791,0.4310065010698975,0.1619075607105569,-0.06669461397501662,-2.3441499711849563,0.05650328735214784,0.6760497642775372,-1.6454913941920382,0.2481312417180582,0.4514200822134519,-0.7111791268089664,-0.6903029059334661,-0.8695237568711056,-0.49675344210198913,-0.773774329330154,-0.5409639215859806,-1.915683109333164,-0.7063208631556568,-0.5598321853185377,-0.14238304560595252,0.5016206689199745,0.21569018306836277,-0.5190641300957571,0.48598501910837727,-1.1202772898850306,0.48753667105601683,-0.1763094998418835,-0.6406526514272803,0.44384659140792554,-1.7431544057624877,-0.3225300193664461,0.07635395018430619,0.014376095698708038,-0.3535313133887148,-0.3223838883710756,-0.3722559127787157,-0.6100490557627365,0.31778165946028725,-0.3857569817729895,-0.9748225950909483,-0.46953836088814066,0.7320044192173585,0.21256651123970746,-0.5215380846229655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2-56,45,O=C([C@H](CC([O-])=O)NC(CC[C@]1(C(CC[C@@H]2[C@@H]1C(C[C@@]3(C(CC[C@@H]23)=O)C)=O)=O)C)=O)[O-],1.373796032153792,-0.0025647977180945623,0.7799748632670831,0.6948406394590422,0.33008743852379496,-0.0025647977180945623,0.6646615235892464,-4.387942488376692,0.9999956828881025,0.5352398832915384,-0.049473257767877594,0.5301758045950263,-1.797247863301666,-0.47212929343466636,0.30187535915983293,2.1740228586747716,-1.08477352062616,-3.691422450788466,-1.1249433219058143,-1.0706865740263611,-3.6966189552424944,0.4202468586878831,3.2036206033986088,0.5895420863540805,-0.3300643926312659,3.2062707029021986,-0.5471419069371208,2.750574443822515,0.6929761201599981,-0.2946569873449521,2.7329227045652824,5.0537025586550905,-4.144365665917035,-5.796226231558212,-1.8432886494398582,-4.055062802889653,5.266419364560266,-4.091019452594612,-5.218982385685306,-1.6514123153342855,-3.9870255005738806,0.8565907754860466,-3.7515350138711296,-3.5739280035989838,-0.8094614982799853,-3.714234495981241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
4-14,739,Brc1ccc(C(C(N2CCOCC2)C)[NH3+])cc1,-0.5739690813070892,0.6631629233927369,-0.5018793426737401,-0.27355423129170287,0.276481755511794,0.6631629233927369,-0.6944112831171209,0.6008968570521326,-0.5448238430812983,0.9217800330046237,0.36062455039272684,0.4728989155902452,0.9255842854796237,0.8992887843485604,0.7942092933523115,1.5224875081507896,0.42896598876102215,0.5537833921247937,0.7644800018836546,1.0168434502442627,0.5621153025130554,0.5233023619457479,-0.2603610423661516,0.5895420863540805,0.9382704139337344,-0.21649236788168008,0.7022974301217307,-0.31871398832696846,-0.23304345156672257,1.0656423527244034,-0.2925250439653944,1.380574950821964,0.5730968645451097,0.1758982910679873,1.0156800468465943,0.5973489281819013,-0.24223696885015075,0.6099201805893931,0.3040046682600916,-0.22230173499021022,0.6082633439833774,-0.40457434949717896,0.7527284984699555,0.7320044192173585,-0.3710647199132476,0.7328272581739461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3-7,8,Brc1ccc(S(=O)(=O)O[C@H]2[C@H]3OC[C@H](NC(=O)C)[C@H]3OC2)cc1,0.20513696407726226,0.4367326759733249,0.2710957917557052,0.317397157294658,0.40925916045798577,0.4367326759733249,-0.6064110195356222,0.3884892274466604,0.7028671847994986,-1.0507054661306177,0.30521453058557274,0.15071641493834984,-0.8641734101115494,-0.32492583943366743,-0.46538846089245867,-0.41028585506321197,0.6800107854655558,-0.4416369808068857,-0.7896213222128443,-0.3408621158486708,-0.4242319178181787,-0.4231671909411652,0.51145193085147,0.40954047621175943,-0.3981088410917711,0.4744004751413094,-0.4315028076917215,0.5614191814038476,0.5966741646828585,-0.25865904365431547,0.5466623172732563,-0.8783987862393686,-0.35154078133108907,0.4141129345422985,0.004168986769574597,-0.36579988124015894,-0.4025746435040433,-0.40101927443077345,-0.45835340616092884,-0.4681701013199681,-0.41647773723825054,-0.44353378734278864,-0.5107610979917311,0.3146548012540884,-0.052766173918919246,-0.5348643612830625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2-60,17,O=C(CCNC(CC[C@]1(C(CC[C@@H]2[C@@H]1C(C[C@@]3(C(CC[C@@H]23)=O)C)=O)=O)C)=O)[O-],0.9842430094616164,0.3217837492030719,0.696138826928641,0.6799096847554321,0.515163031773137,0.3217837492030719,0.3204532244704632,-2.835665695567468,0.42816652948070355,0.29200222694634936,0.21445455144759673,0.8451986941213235,-1.1584461669858392,0.07763265232404787,0.3138205272122036,1.1237640686036197,0.21518118626894372,-2.165045878045988,-0.7260549747438471,-0.9756526842318511,-2.1475482539796245,0.6339467326929313,1.9044317792730496,0.5895420863540805,-0.3477963320018639,1.9361350694164556,-0.8271994722352337,1.656362018510585,0.6929761201599981,-0.44508786371341635,1.6272482587085066,1.9335287453866814,-2.4747567034116944,-3.7895861687827903,-1.6138953339480275,-2.4420045678739393,2.187599435204471,-2.403086316996189,-3.375594961612739,-1.0888473309255526,-2.368127738002393,0.17787644301589345,-2.1870312461161787,-2.6818723911421536,-0.5230469983784296,-2.183199602124106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3-24,48,COc(c1)ccc2c1c([C@@H]3SC(N4[C@H]3C[C@H](CC4)[C@H](C[NH+](C)C)C=C)=O)ccn2,0.59468998676944,-0.11211165977080112,0.5830750320642977,0.4818320129426852,0.15971603492449518,-0.11211165977080112,0.10511969512015228,1.1501214736836616,0.43863297349739727,-1.4061337443372908,-0.44923761250700067,0.11730489635222788,0.484723833164422,-0.5584801215427869,-1.1503157304569513,3.0935463709004734,-1.2907613337861934,0.8219778960314615,0.3258778062564499,-0.8221488166853258,0.786753679687249,-0.35899747858734143,-0.9898384291048479,0.5895420863540805,-0.8440640023920689,-1.0067953577056192,-0.9662141384639961,-0.9403807978832514,0.5188523251668408,-0.8731675843637241,-0.9768480686472519,-0.508811935213438,0.7304460781015638,0.578735154082575,-0.1075503328897197,0.7206611747596502,-0.011281323045358784,0.7549584312291335,0.7250066471107897,0.47335316830610813,0.7620301432816082,0.8369265411636693,0.7398581351658933,0.5284699871862935,1.7401953363076847,0.7861828136739267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2-37,134,COc1ccc(C=CC([C@@]23C[C@@]([NH+](CC3)C)4O)=CC4=O)c2c1O,-0.5739690813070898,-0.6133186555129211,-0.3046115377934538,-0.45062822916731937,-0.5931553311563914,-0.6133186555129211,0.0077443177783702456,1.149929758548121,-0.3924229951937834,0.026142261451204164,-0.12422835101251595,-0.9876617540316796,0.6677187239072669,-0.13475153220904074,-0.060527811273044664,-0.6510695759283628,0.5495951188438323,0.6069082945889444,0.7644800018836546,0.4849002590136277,0.6177196456985575,-0.3915451780568294,-0.9549390840111409,0.04411210581244592,-0.1181534927409996,-0.9771288512002212,0.15209589484637057,-0.07720379300449608,0.6929761201599981,0.14555023635689496,-0.06943280949177864,0.5082721653897154,0.6332438785547296,0.6585667166913672,0.8792004945795444,0.642524767137623,-0.02730609435868992,0.7077300231635703,0.7250066471107897,-0.12935664159274415,0.7140486739920431,0.1688800226565063,0.5866945718495792,0.6542929549691021,0.3228805348927864,0.5972307325163269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Chloramphenicol,709,ClC(C(N[C@H](CO)[C@@H](c1ccc([N+]([O-])=O)cc1)O)=O)Cl,1.7633490548459692,0.036170410292475086,-0.38200246231599094,-0.35024862619444236,-0.14905926249119328,0.036170410292475086,-0.0259284269740693,0.40532143222745337,-0.3288383297858781,-0.2344233730552302,-0.2751978420332814,1.1078725339665003,-0.5787213517910877,-0.1937250845906983,-0.3149772829367133,0.5807981106635292,-0.60903700799874,-0.3850931739705807,-0.03387602645723628,0.0570339833556957,-0.39737588268032376,0.5366603622749302,0.4526501178397202,-0.10714776406218708,0.37826801009834743,0.4894240881091042,0.8003669463595787,0.3877078305808639,0.2656220812095799,0.3456578889433461,0.41973442003874323,-0.3502429181180118,-0.3065469584810601,0.3905867306673778,0.012374617984044359,-0.3113203065879029,-0.43844405218858007,-0.35268293094161124,0.5201041107754756,-0.3202167763237393,-0.36607735753818416,-0.2713050192349761,-0.40025678737073406,0.7320044192173585,-0.06734163989205766,-0.4143689147954737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4-59,16,O=C(C1(C2C(C3C(C2C[NH3+])(C4C(OC(O4)=O)(CC3)C(C)C)O)(CCC1)C)C)OC,0.20513696407726328,0.6381224843213058,0.9109617916610044,0.951462719779315,0.8368366581003424,0.6381224843213058,0.14015467538775547,0.595868122780385,0.716757667247863,0.055590881969499566,0.23143048457471868,-0.7084369201333705,0.355782577469015,0.30880985860489113,0.17663868192608315,0.2043131044021785,0.23140827390801452,0.6951483986449287,0.464797321203358,0.19922563480304803,0.6973247215854911,0.46398735705937366,-0.29493944289701923,0.5895420863540805,-0.11575526524338559,-0.2552556703382293,0.19085619914413116,-0.18876650298244013,0.6929761201599981,0.26264130557030185,-0.17961669563517302,-0.1474668273566902,0.6696935028708282,-0.3106682012791064,-0.8147038857858784,0.6646000205334569,-0.9621483978250758,0.5946394839677975,-0.10381443160546995,-0.7665332718377611,0.5715311045049654,-1.3938042112825235,0.6762956148392539,0.17382210769628256,-0.5673613304786764,0.6027935621336413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2-48,72,O=C([C@H]1[C@@H]2[C@@](C)([C@H]([C@@H](C=C2[C@H]3[C@@]14CC([C@@](C4)(CC3)O)=C)O)O)C([O-])=O)NCc5ccco5,1.373796032153792,0.035407344395837544,0.8632251626879245,0.7826203122193208,0.39681959347028906,0.035407344395837544,0.3676059096650094,-1.747267754472547,1.148330368590104,-1.0453173118955006,0.0770990768698101,-0.2573814192207173,-0.631033302335722,-0.6900324358158538,-0.6022171648227423,1.2240882188912623,-0.8432081540564501,-2.1752478152524186,-3.093863050284683,-1.238530650363525,-2.187625793113321,-1.832511408610205,1.7665082013851496,0.5895420863540805,-0.8605709492196356,1.60891266830412,-1.508806920787882,1.5940822989847785,0.5364783615430528,-0.6975222565074771,1.5380693904129985,0.5673748675372471,-2.1435815975547374,-1.7350209860043797,-1.2531580626126355,-2.131373416229068,2.7629111983309085,-2.3462679042794368,-3.523145474742004,-1.5430769050202844,-2.2949787418147856,0.9659879406003805,-2.260605283458778,-2.249933082553761,-0.9107465319871245,-2.2139334216801143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4-55,28,[NH3+]C1(C2C(C3C(C=C(CC3)C(C)C)=CC2)(CCC1)C)C,-1.3530751266914425,0.37397418914887615,-0.1694389704466314,-0.08068693040676946,0.18405118045711538,0.37397418914887615,1.1526805741191812,1.29633140322578,-0.851718942414314,1.303937106198557,0.512879586055034,-0.9876617540316796,0.8758999425959108,0.9933798838030116,1.1255262724428912,-0.9435312590499331,0.5610015843381317,0.7497351685485467,0.7644800018836546,-0.05339686837623793,0.7599417249587341,0.5225890608631274,-0.3197889829929261,0.5895420863540805,0.0028369038400884194,-0.2752251361653641,-1.1597755685758282,-1.0037244688318607,-0.19698168960073928,-0.7752817181155328,-1.049771555757929,-1.2354999624307892,0.7084308492182039,0.6585667166913672,-0.7366491992376576,0.6856339165003703,-0.4526599670397435,0.6992136565040319,0.7250066471107897,-0.6344346464169512,0.6935224916244909,-0.19280107475473035,0.7697679601679609,0.7320044192173585,-1.2144501274075559,0.7611701000188938,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2-18,390,COc(c1)ccc2c1c([C@@H]3SC(N4[C@H]3C[C@H](CC4)[C@H](C[NH2+]C)C=C)=O)ccn2,0.59468998676944,0.049839414062726156,0.5742805145046201,0.5053410471356127,0.26693774914923063,0.049839414062726156,0.16908086727703772,0.5737091401053869,0.5315461175238143,-1.0451050508029485,-0.3560981652011751,0.1889010076082041,0.25425238386710003,-0.48322801015252165,-0.8682852003693203,2.0544595633975766,-0.9987033894795037,0.6624213741500637,-0.6862991736242962,-1.0239795553011781,0.6331935777500356,-0.2096655214072245,-1.2489699817225624,-0.9340905389703048,-0.9070305622418772,-1.254159725020793,-0.1438684329642535,-0.6086814064436404,0.2630327408630787,-0.7145514569692428,-0.6136094660906093,-0.5143590384343664,0.6392142990927253,0.4344694691591615,0.24990955347786561,0.629173866002617,0.48015170023582365,0.7026932846837413,0.5653454423036739,0.6512991142274165,0.7227277610582673,1.349614294587376,0.6428580724397887,0.7320044192173585,2.645531230629428,0.7169486045361866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3-11,30,CC1=C(C2=CC=C1)[C@@H]([C@@]3([C@@]2(CC[C@@]4(C3)O)[H])CC4=C)C[N+](C)(C)C,-0.5739690813070898,0.7268489783858391,0.4293884501814474,0.5294362804540245,0.6859595301259087,0.7268489783858391,-0.5208709124441907,0.5499204024515121,-0.4000949041912961,1.0126395921154954,0.7891187821995379,-0.5455560060965089,1.3418192323971796,1.0065394272674815,1.1152883619459197,-1.0742298217007258,0.961671045039658,0.5704564451262583,0.7644800018836546,1.2119173734919284,0.591316043239379,1.1746275020163415,-0.04918067239867242,0.5895420863540805,1.29997885956605,0.04336405884242198,0.6481033604505422,-0.10092840879886317,0.6929761201599981,1.0351741657338298,-0.0740113483331169,0.8165830083897766,0.6383890654661784,-0.1339242393980248,0.6647027807912654,0.6514502433877625,-0.5020902491696478,0.6665143570384171,0.6072196318808503,0.3351568342414598,0.6588346384498937,-0.7713148689511987,0.7669880971314664,0.7320044192173585,-0.7719819588709009,0.7273817745526057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2-54,55,O=C([C@H]1[C@@H]2[C@@](C)([C@H]([C@@H](C=C2[C@H]3[C@@]14CC([C@@](C4)(CC3)O)=C)O)O)C([O-])=O)[O-],0.20513696407726362,0.474463048972449,0.5966979959204879,0.6221655912888372,0.5781145761224682,0.474463048972449,0.6893220823782219,-1.8821768950841253,0.1945143507664207,1.3009937542725174,0.7980538844147554,-0.9876617540316796,0.009945055926924566,0.5763761913662682,1.2995699252833943,-0.6413715968058383,0.18166997799179532,-3.3866125497505117,-1.9926729233316733,-1.1406021416120802,-3.3652195762699035,-0.33660364698592926,3.080803997927807,0.3133022729272862,-0.5981444908219599,3.0257368957646342,0.08115457809888776,2.5744035104358574,0.6929761201599981,-0.19121867466402478,2.581018853039839,-1.2877238687269288,-3.3338858913825535,-1.554114856950155,-1.7398129293743765,-3.3529786789639324,3.6815146634610656,-3.514173770585817,-3.2017588835884916,-1.636066535146282,-3.444638780241153,0.9519792305138783,-3.3654268523132864,-2.2869229596699676,0.06459782531768433,-3.32110382429665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2-61,15,O=C([C@H]1[C@@H]2[C@]3([C@H](C=C[C@]2([C@H]4[C@@]15CC([C@@](C5)(CC4)O)=C)OC3=O)O)C)[O-],-0.5739690813070895,0.5774187480665488,0.5566885714009081,0.6081877218213105,0.6325729505701739,0.5774187480665488,0.5197321351830422,-1.1676895542782986,-0.007757419248522565,0.6646690682202161,1.0407453462760585,-0.9876617540316796,0.5974688039366204,0.7019349802018231,1.0531813586571979,-0.8433323247117567,-1.1418290723934272,-1.7919223896304297,0.2424970478750993,-0.8790429631133421,-1.8075761675277568,-0.17778441471971348,1.6798182791681904,-1.2349585539250736,-0.5409086472993255,1.647442886333275,0.36102060089534577,1.476930472591571,0.35762537521347354,-0.15824990401287314,1.4927829495453537,0.000788552470153341,-1.7944207366351448,-0.8778652068395677,-1.5525024888846668,-1.7919476407193202,0.472320261589225,-1.6217422193310327,-0.25644886230623304,-0.8854867790387845,-1.6204615743412938,0.8317235536019931,-1.3551632669216254,0.676496027265123,1.8747847458017026,-1.311364750087516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2-23,118,O=C1[C@@]2(C[C@@]3(C1)[C@H](c4c([C@H]3CC2)cccc4C)[NH2+]CCO)CO,0.59468998676944,0.5970932553746562,0.3590347729887043,0.4347954572347594,0.5624899036913213,0.5970932553746562,-0.5196254512497641,-0.7104568167884158,-0.37126594195326434,0.8215771806190612,0.2763278614379886,0.7879218051165428,1.0444519140492246,0.8436183776823749,0.6806293046959666,0.8969833003210664,0.8606645896176416,0.6531461236362666,0.7644800018836546,0.41380127661127225,0.6710813704761914,1.2978663815513074,0.024889203343007538,0.5895420863540805,1.865074918952914,0.12630130770401288,0.8915202129729669,0.13257197090394557,0.6929761201599981,1.1569324294420302,0.1691764461779422,-0.3035488566319081,0.9345397277555639,0.2036588343473623,-0.37880061571151386,0.9271801698918745,-0.9920046263641511,0.7850862229754448,0.08292822956752273,-0.5435029742560217,0.7630804610111527,-0.818771239335735,0.8218882428291625,0.7320044192173585,-1.0348270691457788,0.77973498045894,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Tetracycline,1759,O=C(C1=C([O-])[C@@](O)(C(C2=C(c3c([C@](C)([C@H]2C4)O)cccc3O)[O-])=O)[C@@H]4[C@H]([NH+](C)C)C1=O)N,0.20513696407726362,-0.48078466975709405,0.6589354027379489,0.48165299430845987,-0.05802900815012913,-0.48078466975709405,1.3349026970107505,-1.5892133081394746,0.9457778255080105,-0.667602966082095,-0.13602810597822354,-0.9876617540316796,-1.0982329785576546,-1.1550141915981627,-0.4984382848661091,0.2968123240621704,-1.4823707465755878,-2.469134038921366,-1.9925642325488682,-1.2527045082773467,-2.492757167882856,-1.4182699385240023,1.5078405160692885,-0.5818951541434623,-0.9119589837327947,1.382448174723561,-1.3556817422100143,1.3110956224004342,-0.42979935155643795,-0.9053352494137323,1.2580560105221168,-0.8871559295955709,-2.5729398173023683,-3.154403492809497,-1.431376223149626,-2.5902007693695372,-0.5525812620382152,-2.1670949718620496,-0.7440666830347521,-0.595230257095361,-2.200290892509036,1.085870322686741,-1.9475365868634942,-0.8123476972596152,-0.21686430939281012,-1.8921164957338266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0
2-19,201,O=C(c1ccnc2ccc(OC)cc12)CC[C@H]3[C@H](C[NH2+]CC3)C=C,0.5946899867694403,-0.11263461011884761,0.09341548500405272,0.026522983420977433,-0.06269044986344567,-0.11263461011884761,1.226770378277169,-0.38072357876909757,-0.1970218555550742,-0.17360272508121033,-0.7326425688227867,1.1244235280196326,0.14008094136013705,-0.34402468075261844,-0.5588382898467069,1.189507106919898,0.6386884671264784,0.7284758748226413,0.7644800018836546,0.1724042289049014,0.7406596126177692,-0.16982482206844673,-0.6104589781861532,0.5895420863540805,-0.795846870136732,-0.6163859287653611,-0.39469177079568973,-1.165534134737719,-1.436789865899658,-1.024242315891248,-1.1855499766540887,-0.8306277979115276,0.622247481909985,0.6585667166913672,0.08212559712514143,0.6070467539465925,-2.5013224649064814,0.4043390582611444,-2.172604906147679,-1.16970454970705,0.33082435653513353,-1.6052507001613592,0.38546734019964685,-0.9384823600825177,-1.0485803363753219,0.2986426107868569,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4-3a,1696,O=C1C2(CC3(C1)C(c4c(C3CC2)cccc4C)C[NH3+])C,-1.3530751266914425,0.22344800072701587,-0.26114711388399436,-0.20000645121134794,0.03636836165358275,0.22344800072701587,-1.09723085039134,0.47704485341849634,-0.9005431627627483,1.1111036536253223,1.1231909250419048,-0.9876617540316796,0.8746542693841938,1.0779871091562787,1.3811036224157514,-0.9152444346370691,1.2026962422948013,0.4714926969628451,0.7644800018836546,1.6609003031107954,0.4987026792715263,1.0745938027734556,-0.07929313508186148,0.20380537195775067,1.7963183186073157,0.00457995981138158,0.902325389615909,0.19510795867740993,0.6929761201599981,1.9351500826372607,0.23213997925423466,1.233610771263486,0.604338586074364,0.6585667166913672,1.432490410872375,0.6269669954847639,-0.20622998645731128,0.6240126571187641,0.537168245984874,0.16466801843524226,0.6241833856706852,-0.5968944940117735,0.6958422204147395,0.7320044192173585,-0.9583325243330864,0.6655219294059355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2-25,98,O=C1[C@@]2(C[C@@]3(C1)[C@H](c4c([C@H]3CC2)cccc4C)[NH2+]CCO)C,-0.18441605861491342,0.6834590846133703,0.2945464504451498,0.3958478252988992,0.596591981828429,0.6834590846133703,-1.672535267081044,0.1068822622305982,-0.5430801209259969,0.8985465899479008,0.6889140877452559,0.44139461937825036,1.165956917659781,1.2336490169208034,0.9823478649182386,0.03850163496137153,1.2014891585189427,0.5057106482890176,0.7644800018836546,1.8094901695110983,0.5326866793760842,1.3019905623731431,0.03147350449583844,0.5895420863540805,2.00416795612384,0.13315156644225834,0.9948698291273443,0.2059639001654985,0.6929761201599981,1.908135104432069,0.24662746440177646,1.5074026786454289,0.6923124115299523,0.4337234188267896,1.5358292453212752,0.7192411563562047,-0.1863715616020588,0.7265143342992305,0.7250066471107897,0.6426540382975556,0.7285367054981027,-1.1181842746198905,0.8161767281254815,0.7320044192173585,-1.0225119186594431,0.757995240708528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
